cif_name,name,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV_x,PONAV,POAV_y
MOF_net-whk_node1-N19_edge1-none,MOF_net-whk_node1-N19_edge1-none.cif,6.85676,3.80088,6.84261,1.7069,839.623,491.9,0.2378,0.13931689,0.2378,0.0,0.139317,0.0,0.139317,0.0,
MOF_net-whk_node1-N38_edge1-none,MOF_net-whk_node1-N38_edge1-none.cif,10.03155,3.85694,10.0097,1.46022,1189.99,814.941,0.3947,0.270301735,0.3947,0.0,0.270303,0.0,0.270303,0.0,
MOF_net-whk_node1-N6_edge1-none,MOF_net-whk_node1-N6_edge1-none.cif,7.01574,3.77109,7.01004,1.23124,502.245,407.919,0.1545,0.125483253,0.1482,0.0063,0.120367,0.0051168,0.120367,63.7551,
MOF_net-why_node1-N39_edge1-none,MOF_net-why_node1-N39_edge1-none.cif,6.59039,3.81704,6.57984,1.19586,612.989,512.593,0.3227,0.269847641,0.1707,0.152,0.142742,0.127105,0.142742,1445.51,
MOF_net-whz_node1-N21_edge1-none,MOF_net-whz_node1-N21_edge1-none.cif,7.48646,5.78006,7.48646,1.2254,1778.78,1451.6,0.4215,0.343969316,0.4084,0.0131,0.333279,0.0106904,0.333279,204.552,
MOF_net-wio_node1-N19_edge1-none,MOF_net-wio_node1-N19_edge1-none.cif,4.71468,4.12448,4.71468,1.91627,723.917,377.774,0.173,0.090279554,0.173,0.0,0.0902794,0.0,0.0902794,0.0,
MOF_net-wiv_node1-N46_edge1-E2,MOF_net-wiv_node1-N46_edge1-E2.cif,7.42815,4.09784,6.15022,1.40841,1013.97,719.945,0.2071,0.14704525,0.1997,0.0074,0.141791,0.00525417,0.141791,208.976,
MOF_net-wiv_node1-N46_edge1-E3,MOF_net-wiv_node1-N46_edge1-E3.cif,6.7439,4.80769,6.71747,1.28984,1128.53,874.934,0.2327,0.180409973,0.2275,0.0052,0.176378,0.0040315,0.176378,141.689,
MOF_net-wiv_node1-N47_edge1-E10,MOF_net-wiv_node1-N47_edge1-E10.cif,7.09336,3.75941,6.40634,1.47066,371.933,252.902,0.1493,0.101519046,0.0679,0.0814,0.0461698,0.0553493,0.0461698,2189.76,
MOF_net-wiv_node1-N47_edge1-E3,MOF_net-wiv_node1-N47_edge1-E3.cif,6.17957,3.85426,6.16592,1.30556,868.472,665.211,0.1887,0.144535678,0.1758,0.0129,0.134655,0.00988083,0.134655,343.611,
MOF_net-wiv_node1-N48_edge1-E3,MOF_net-wiv_node1-N48_edge1-E3.cif,6.73597,4.80494,6.59308,1.2826,1125.87,877.8,0.2286,0.178231717,0.2246,0.004,0.175112,0.00311865,0.175112,108.453,
MOF_net-wiv_node1-N52_edge1-none,MOF_net-wiv_node1-N52_edge1-none.cif,4.96581,3.94794,4.82887,2.48086,390.518,157.412,0.1501,0.060503213,0.1501,0.0,0.0605033,0.0,0.0605033,0.0,
MOF_net-wkt_node1-N59_edge1-none,MOF_net-wkt_node1-N59_edge1-none.cif,10.94809,10.4753,10.93977,1.03274,1723.02,1668.4,0.5555,0.537889498,0.5555,0.0,0.537892,0.0,0.537892,0.0,
MOF_net-wli_node1-N86_edge1-none,MOF_net-wli_node1-N86_edge1-none.cif,8.47532,5.29361,5.6971,0.802348,2132.02,2657.22,0.567,0.706675906,0.567,0.0,0.706676,0.0,0.706676,0.0,
MOF_net-wme_node1-N19_edge1-none,MOF_net-wme_node1-N19_edge1-none.cif,9.71656,3.86689,9.71656,1.74564,927.824,531.511,0.3302,0.189156985,0.3221,0.0081,0.184517,0.00464014,0.184517,39.6538,
MOF_net-wme_node1-N21_edge1-none,MOF_net-wme_node1-N21_edge1-none.cif,8.01258,5.59788,7.6114,1.27659,1666.27,1305.25,0.4525,0.354459928,0.4362,0.0163,0.341691,0.0127684,0.341691,183.234,
MOF_net-wme_node1-N36_edge1-none,MOF_net-wme_node1-N36_edge1-none.cif,7.89917,5.39737,7.89155,1.2791,1681.97,1314.97,0.4592,0.359002424,0.44,0.0192,0.343992,0.0150105,0.343992,218.573,
MOF_net-wme_node1-N45_edge1-none,MOF_net-wme_node1-N45_edge1-none.cif,7.40513,4.11563,5.96738,2.0649,724.599,350.912,0.1908,0.092401569,0.1908,0.0,0.0924014,0.0,0.0924014,0.0,
MOF_net-wme_node1-N47_edge1-none,MOF_net-wme_node1-N47_edge1-none.cif,7.48183,4.1591,6.01378,2.01307,738.949,367.076,0.195,0.096866974,0.195,0.0,0.0968672,0.0,0.0968672,0.0,
MOF_net-wmi_node1-N14_edge1-none,MOF_net-wmi_node1-N14_edge1-none.cif,8.25032,5.54644,8.25032,1.2438,1443.83,1160.82,0.4325,0.347724715,0.4054,0.0271,0.325936,0.0217881,0.325936,478.074,
MOF_net-wmi_node1-N21_edge1-none,MOF_net-wmi_node1-N21_edge1-none.cif,8.37416,5.41567,8.36666,1.20735,1436.3,1189.62,0.4328,0.358471032,0.4025,0.0303,0.333374,0.0250962,0.333374,540.219,
MOF_net-wmy_node1-N38_edge1-none,MOF_net-wmy_node1-N38_edge1-none.cif,5.17161,3.78475,5.17161,1.7007,587.973,345.724,0.1672,0.09831246,0.1469,0.0203,0.0863762,0.0119363,0.0863762,319.373,
MOF_net-wna_node1-N14_edge1-none,MOF_net-wna_node1-N14_edge1-none.cif,8.26926,6.95737,8.21098,1.24229,1790.86,1441.59,0.4218,0.339534247,0.4218,0.0,0.339535,0.0,0.339535,0.0,
MOF_net-wna_node1-N33_edge1-none,MOF_net-wna_node1-N33_edge1-none.cif,8.15322,6.56557,7.88685,1.16361,1841.64,1582.7,0.429,0.368680228,0.429,0.0,0.368682,0.0,0.368682,0.0,
MOF_net-wna_node1-N58_edge1-none,MOF_net-wna_node1-N58_edge1-none.cif,8.17653,6.62907,7.94365,1.16749,1835.05,1571.78,0.4297,0.368054544,0.4297,0.0,0.368053,0.0,0.368053,0.0,
MOF_net-wnd_node1-N21_edge1-none,MOF_net-wnd_node1-N21_edge1-none.cif,6.75592,5.59771,6.75555,1.28472,1464.78,1140.15,0.3714,0.28909023,0.3489,0.0225,0.271576,0.0175135,0.271576,753.988,
MOF_net-wni_node1-N32_edge1-E10,MOF_net-wni_node1-N32_edge1-E10.cif,11.00908,6.08539,10.63181,0.802864,1724.37,2147.77,0.5262,0.655403655,0.5084,0.0178,0.633233,0.0221706,0.633233,212.843,
MOF_net-wnn_node1-N32_edge1-none,MOF_net-wnn_node1-N32_edge1-none.cif,8.76704,7.08698,8.75917,1.20622,555.47,460.506,0.2107,0.174677919,0.1652,0.0455,0.136957,0.0377212,0.136957,549.097,
MOF_net-wnr_node1-N32_edge1-none,MOF_net-wnr_node1-N32_edge1-none.cif,8.13397,7.77765,8.13397,1.08739,820.65,754.696,0.4227,0.388728975,0.2711,0.1516,0.249312,0.139416,0.249312,676.48,
MOF_net-xfg_node1-N32_edge1-none,MOF_net-xfg_node1-N32_edge1-none.cif,6.75228,3.84559,6.67702,1.35179,1102.07,815.269,0.3031,0.224221218,0.3031,0.0,0.224222,0.0,0.224222,0.0,
