cif_name,name,Di,Df,Dif,rho,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV
MOF_net-umj_node1-N4_edge1-none,MOF_net-umj_node1-N4_edge1-none.cif,5.07666,2.83451,4.44407,1.56436,0.0,0.0,0.0635,0.04059168,0.0,0.0635,0.0,0.0405916,0.0,506.588
MOF_net-umv_node1-N42_edge1-none,MOF_net-umv_node1-N42_edge1-none.cif,4.83418,3.18694,4.62919,1.59548,0.0,0.0,0.0253,0.015857297,0.0,0.0253,0.0,0.0158573,0.0,392.76
MOF_net-une_node1-N18_edge1-none,MOF_net-une_node1-N18_edge1-none.cif,7.10936,3.06699,6.66968,1.46154,0.0,0.0,0.2943,0.201362946,0.0,0.2943,0.0,0.201362,0.0,1768.9
MOF_net-une_node1-N42_edge1-none,MOF_net-une_node1-N42_edge1-none.cif,5.0074,2.38179,5.0074,2.21514,0.0,0.0,0.0733,0.033090459,0.0,0.0733,0.0,0.0330905,0.0,461.025
MOF_net-unj_node1-N4_edge1-none,MOF_net-unj_node1-N4_edge1-none.cif,5.15628,3.3418,5.06817,1.39898,0.0,0.0,0.0676,0.04832092,0.0,0.0676,0.0,0.0483211,0.0,301.526
MOF_net-unm_node1-N42_edge1-none,MOF_net-unm_node1-N42_edge1-none.cif,2.72119,1.49452,2.14912,2.25099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-unm_node1-N4_edge1-none,MOF_net-unm_node1-N4_edge1-none.cif,4.05682,1.86017,3.9852,2.24326,0.0,0.0,0.0181,0.008068614,0.0,0.0181,0.0,0.00806863,0.0,67.1316
MOF_net-uns_node1-N42_edge1-none,MOF_net-uns_node1-N42_edge1-none.cif,4.75437,3.31355,4.75437,2.10068,0.0,0.0,0.0325,0.015471181,0.0,0.0325,0.0,0.0154712,0.0,431.096
MOF_net-unv_node1-N42_edge1-none,MOF_net-unv_node1-N42_edge1-none.cif,5.57621,3.57545,5.57621,1.77637,0.0,0.0,0.1223,0.068848269,0.0,0.1223,0.0,0.0688484,0.0,1278.95
MOF_net-unx_node1-N18_edge1-none,MOF_net-unx_node1-N18_edge1-none.cif,5.25382,3.11826,4.7103,1.83981,0.0,0.0,0.0597,0.032449003,0.0,0.0597,0.0,0.032449,0.0,760.141
MOF_net-unx_node1-N29_edge1-none,MOF_net-unx_node1-N29_edge1-none.cif,7.06085,3.6835,6.942,1.58089,0.0,0.0,0.2002,0.126637527,0.0,0.2002,0.0,0.126637,0.0,2935.8
MOF_net-uny_node1-N73_edge1-none,MOF_net-uny_node1-N73_edge1-none.cif,4.78812,3.48165,4.77757,1.82162,0.0,0.0,0.1112,0.061044565,0.0,0.1112,0.0,0.0610445,0.0,731.406
MOF_net-uoc_node1-N4_edge1-none,MOF_net-uoc_node1-N4_edge1-none.cif,3.72812,2.62181,3.72169,1.61617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-uof_node1-N42_edge1-none,MOF_net-uof_node1-N42_edge1-none.cif,5.26653,3.12268,5.26145,1.69142,0.0,0.0,0.1516,0.089628833,0.0,0.1516,0.0,0.0896288,0.0,832.487
MOF_net-uog_node1-N42_edge1-none,MOF_net-uog_node1-N42_edge1-none.cif,7.56323,3.23085,7.56323,1.6667,0.0,0.0,0.217,0.130197396,0.0,0.217,0.0,0.130197,0.0,604.646
MOF_net-uol_node1-N4_edge1-none,MOF_net-uol_node1-N4_edge1-none.cif,5.2624,3.30821,5.25372,1.4631,0.0,0.0,0.1276,0.087212084,0.0,0.1276,0.0,0.0872124,0.0,1088.42
MOF_net-uoo_node1-N18_edge1-none,MOF_net-uoo_node1-N18_edge1-none.cif,4.16386,3.39377,4.16349,1.68238,0.0,0.0,0.1713,0.101820041,0.0,0.1713,0.0,0.10182,0.0,298.15
MOF_net-uop_node1-N18_edge1-none,MOF_net-uop_node1-N18_edge1-none.cif,4.60799,2.88008,4.10857,1.68181,0.0,0.0,0.0506,0.030086633,0.0,0.0506,0.0,0.0300866,0.0,176.2
MOF_net-uop_node1-N4_edge1-none,MOF_net-uop_node1-N4_edge1-none.cif,3.37978,2.20347,3.37978,2.39962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-uot_node1-N42_edge1-none,MOF_net-uot_node1-N42_edge1-none.cif,7.6596,2.99265,4.52541,1.69432,0.0,0.0,0.1515,0.089416403,0.0,0.1515,0.0,0.0894165,0.0,1107.35
MOF_net-uou_node1-N4_edge1-none,MOF_net-uou_node1-N4_edge1-none.cif,3.76116,2.76224,3.75283,1.51393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-uov_node1-N42_edge1-none,MOF_net-uov_node1-N42_edge1-none.cif,4.74492,2.48692,3.76631,1.78907,0.0,0.0,0.023,0.012855841,0.0,0.023,0.0,0.0128558,0.0,79.6047
MOF_net-uox_node1-N42_edge1-none,MOF_net-uox_node1-N42_edge1-none.cif,4.67518,3.10346,4.66815,1.60956,0.0,0.0,0.0729,0.045291881,0.0,0.0729,0.0,0.0452918,0.0,1121.81
MOF_net-uox_node1-N4_edge1-none,MOF_net-uox_node1-N4_edge1-none.cif,4.00045,3.67857,3.99016,1.5217,0.0,0.0,0.0038,0.002497207,0.0,0.0038,0.0,0.0024972,0.0,83.1077
MOF_net-uoy_node1-N4_edge1-none,MOF_net-uoy_node1-N4_edge1-none.cif,4.11032,2.93198,4.08789,1.48479,0.0,0.0,0.0026,0.001751089,0.0,0.0026,0.0,0.00175109,0.0,29.1385
MOF_net-upc_node1-N73_edge1-none,MOF_net-upc_node1-N73_edge1-none.cif,10.68819,3.51223,10.68819,1.64314,0.0,0.0,0.3536,0.215197731,0.0,0.3536,0.0,0.215198,0.0,2291.91
MOF_net-ure_node1-N29_edge1-none,MOF_net-ure_node1-N29_edge1-none.cif,2.39322,1.43491,2.34363,3.04011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ure_node1-N73_edge1-none,MOF_net-ure_node1-N73_edge1-none.cif,3.76472,2.66585,3.58786,2.90394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ure_node1-N74_edge1-none,MOF_net-ure_node1-N74_edge1-none.cif,2.74402,1.98309,2.49993,3.48301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-ure_node1-N78_edge1-none,MOF_net-ure_node1-N78_edge1-none.cif,3.24258,3.02607,3.23014,2.83897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-vbm_node1-N12_edge1-none,MOF_net-vbm_node1-N12_edge1-none.cif,5.06596,3.06124,5.04543,2.21486,0.0,0.0,0.1048,0.04731676,0.0,0.1048,0.0,0.0473167,0.0,937.963
MOF_net-vbm_node1-N13_edge1-none,MOF_net-vbm_node1-N13_edge1-none.cif,5.4824,3.67189,3.94759,2.37901,0.0,0.0,0.1,0.042034292,0.0,0.1,0.0,0.0420343,0.0,657.852
MOF_net-vbm_node1-N14_edge1-none,MOF_net-vbm_node1-N14_edge1-none.cif,4.80369,2.75856,4.7943,2.17822,0.0,0.0,0.0886,0.040675414,0.0,0.0886,0.0,0.0406753,0.0,793.333
MOF_net-vbm_node1-N15_edge1-none,MOF_net-vbm_node1-N15_edge1-none.cif,5.16254,3.09154,5.13,2.0246,0.0,0.0,0.1126,0.055615924,0.0,0.1126,0.0,0.055616,0.0,1059.42
MOF_net-vbm_node1-N17_edge1-none,MOF_net-vbm_node1-N17_edge1-none.cif,5.39084,3.13928,5.3679,1.86753,0.0,0.0,0.1249,0.066879782,0.0,0.1249,0.0,0.0668798,0.0,1233.28
MOF_net-vbm_node1-N21_edge1-none,MOF_net-vbm_node1-N21_edge1-none.cif,4.94761,2.67,4.86265,2.09613,0.0,0.0,0.0905,0.043174803,0.0,0.0905,0.0,0.0431747,0.0,826.111
MOF_net-vbm_node1-N28_edge1-none,MOF_net-vbm_node1-N28_edge1-none.cif,3.78879,3.29731,3.50547,1.33145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-vbm_node1-N33_edge1-none,MOF_net-vbm_node1-N33_edge1-none.cif,5.26784,3.17937,5.24986,1.98429,0.0,0.0,0.1084,0.054629112,0.0,0.1084,0.0,0.0546292,0.0,1045.28
MOF_net-vbm_node1-N36_edge1-none,MOF_net-vbm_node1-N36_edge1-none.cif,5.07771,3.17875,5.07344,2.09676,0.0,0.0,0.1076,0.05131727,0.0,0.1076,0.0,0.0513172,0.0,996.325
MOF_net-vbm_node1-N46_edge1-none,MOF_net-vbm_node1-N46_edge1-none.cif,3.61822,1.42254,3.61822,3.19568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-vbm_node1-N48_edge1-none,MOF_net-vbm_node1-N48_edge1-none.cif,3.60268,1.38895,3.60268,3.17974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-vbm_node1-N58_edge1-none,MOF_net-vbm_node1-N58_edge1-none.cif,5.22828,3.20027,5.21768,2.00489,0.0,0.0,0.1078,0.053768536,0.0,0.1078,0.0,0.0537684,0.0,1038.76
MOF_net-vbm_node1-N6_edge1-none,MOF_net-vbm_node1-N6_edge1-none.cif,5.4517,3.43857,5.4517,1.47565,0.0,0.0,0.0743,0.050350693,0.0,0.0743,0.0,0.0503506,0.0,627.365
MOF_net-vby_node1-N30_edge1-none,MOF_net-vby_node1-N30_edge1-none.cif,4.48452,3.29469,4.48452,1.96185,0.0,0.0,0.0683,0.034814079,0.0,0.0683,0.0,0.034814,0.0,325.924
MOF_net-vby_node1-N39_edge1-none,MOF_net-vby_node1-N39_edge1-none.cif,3.77367,3.3566,3.77135,1.51962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-vby_node1-N70_edge1-none,MOF_net-vby_node1-N70_edge1-none.cif,5.0017,3.51504,4.36068,1.31047,0.0,0.0,0.2155,0.164444818,0.0,0.2155,0.0,0.164445,0.0,1603.67
MOF_net-vcc_node1-N13_edge1-none,MOF_net-vcc_node1-N13_edge1-none.cif,4.37598,1.62291,4.37598,2.97582,0.0,0.0,0.0094,0.003158793,0.0,0.0094,0.0,0.00315879,0.0,98.8725
MOF_net-vcc_node1-N19_edge1-none,MOF_net-vcc_node1-N19_edge1-none.cif,6.95887,1.37229,6.95868,1.84281,0.0,0.0,0.0979,0.05312539,0.0,0.0979,0.0,0.0531254,0.0,1210.67
MOF_net-vcc_node1-N52_edge1-none,MOF_net-vcc_node1-N52_edge1-none.cif,5.45925,1.67111,5.43702,2.26371,0.0,0.0,0.0924,0.040817949,0.0,0.0924,0.0,0.0408179,0.0,998.203
MOF_net-vcp_node1-N32_edge1-none,MOF_net-vcp_node1-N32_edge1-none.cif,5.12276,3.5729,4.78743,1.23883,0.0,0.0,0.1853,0.149576617,0.0,0.1853,0.0,0.149577,0.0,1935.42
MOF_net-vcu_node1-N77_edge1-none,MOF_net-vcu_node1-N77_edge1-none.cif,4.81641,1.79059,4.80974,1.68057,0.0,0.0,0.0589,0.035047633,0.0,0.0589,0.0,0.0350476,0.0,235.397
MOF_net-vme_node1-N52_edge1-none,MOF_net-vme_node1-N52_edge1-none.cif,4.82986,2.72921,4.82193,2.0341,0.0,0.0,0.2535,0.124625141,0.0,0.2535,0.0,0.124625,0.0,380.963
MOF_net-vmv_node1-N76_edge1-none,MOF_net-vmv_node1-N76_edge1-none.cif,5.26235,3.68257,5.25405,1.56845,0.0,0.0,0.2089,0.133188817,0.0,0.2089,0.0,0.133189,0.0,447.281
MOF_net-wfe_node1-N76_edge1-none,MOF_net-wfe_node1-N76_edge1-none.cif,6.93281,3.61067,6.4543,1.31543,0.0,0.0,0.3007,0.228594452,0.0,0.3007,0.0,0.228594,0.0,1535.35
MOF_net-wgn_node1-N0_edge1-none,MOF_net-wgn_node1-N0_edge1-none.cif,5.3553,3.49922,5.10696,1.2242,0.0,0.0,0.1748,0.142787126,0.0,0.1748,0.0,0.142787,0.0,3217.77
MOF_net-wgr_node1-N0_edge1-none,MOF_net-wgr_node1-N0_edge1-none.cif,4.71664,2.2254,4.65725,1.47359,0.0,0.0,0.0057,0.003868104,0.0,0.0057,0.0,0.00386811,0.0,87.1699
MOF_net-wgt_node1-N0_edge1-none,MOF_net-wgt_node1-N0_edge1-none.cif,4.12031,2.98493,3.9561,1.32844,0.0,0.0,0.0244,0.018367408,0.0,0.0244,0.0,0.0183674,0.0,206.959
MOF_net-wgu_node1-N0_edge1-none,MOF_net-wgu_node1-N0_edge1-none.cif,5.10196,3.5628,5.09926,1.17895,0.0,0.0,0.2816,0.23885661,0.0,0.2816,0.0,0.238857,0.0,1345.69
MOF_net-wgu_node1-N86_edge1-none,MOF_net-wgu_node1-N86_edge1-none.cif,4.54749,3.19591,4.54749,1.06255,0.0,0.0,0.0663,0.062397064,0.0,0.0663,0.0,0.0623972,0.0,297.731
MOF_net-whw_node1-N13_edge1-none,MOF_net-whw_node1-N13_edge1-none.cif,4.57393,3.21166,4.57393,2.64227,0.0,0.0,0.0716,0.027097912,0.0,0.0716,0.0,0.0270979,0.0,424.092
MOF_net-whw_node1-N30_edge1-none,MOF_net-whw_node1-N30_edge1-none.cif,4.75484,3.05515,4.73261,2.15049,0.0,0.0,0.0812,0.037758836,0.0,0.0812,0.0,0.0377589,0.0,706.986
MOF_net-wif_node1-N38_edge1-none,MOF_net-wif_node1-N38_edge1-none.cif,2.24677,1.48786,2.24311,2.77633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wio_node1-N20_edge1-none,MOF_net-wio_node1-N20_edge1-none.cif,4.22336,3.03927,4.22084,2.5925,0.0,0.0,0.0418,0.016123433,0.0,0.0418,0.0,0.0161234,0.0,498.548
MOF_net-wio_node1-N52_edge1-none,MOF_net-wio_node1-N52_edge1-none.cif,4.49337,3.12476,3.26513,2.37527,0.0,0.0,0.0411,0.017303296,0.0,0.0411,0.0,0.0173033,0.0,423.152
MOF_net-wip_node1-N20_edge1-none,MOF_net-wip_node1-N20_edge1-none.cif,4.65387,3.59059,4.23793,2.53616,0.0,0.0,0.0409,0.016126743,0.0,0.0409,0.0,0.0161267,0.0,498.651
MOF_net-wiu_node1-N38_edge1-none,MOF_net-wiu_node1-N38_edge1-none.cif,5.3916,3.21957,5.3916,1.77602,0.0,0.0,0.1299,0.073141068,0.0,0.1299,0.0,0.0731412,0.0,869.78
MOF_net-wiu_node1-N49_edge1-none,MOF_net-wiu_node1-N49_edge1-none.cif,4.19599,2.07872,4.19599,1.64975,0.0,0.0,0.0123,0.007455675,0.0,0.0123,0.0,0.00745568,0.0,66.7492
MOF_net-wiu_node1-N52_edge1-none,MOF_net-wiu_node1-N52_edge1-none.cif,4.74582,2.26218,4.73946,2.35507,0.0,0.0,0.0207,0.008789548,0.0,0.0207,0.0,0.00878955,0.0,107.474
MOF_net-wiu_node1-N53_edge1-none,MOF_net-wiu_node1-N53_edge1-none.cif,7.05814,2.88268,7.04571,1.34789,0.0,0.0,0.1824,0.135322615,0.0,0.1824,0.0,0.135323,0.0,1419.56
MOF_net-wiu_node1-N6_edge1-none,MOF_net-wiu_node1-N6_edge1-none.cif,4.74201,2.72441,4.74189,1.93123,0.0,0.0,0.023,0.011909508,0.0,0.023,0.0,0.0119095,0.0,148.392
MOF_net-wiv_node1-N21_edge1-none,MOF_net-wiv_node1-N21_edge1-none.cif,1.76445,1.20344,1.75766,4.79889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wiv_node1-N33_edge1-none,MOF_net-wiv_node1-N33_edge1-none.cif,2.12772,1.53406,2.1142,4.35031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wiv_node1-N39_edge1-none,MOF_net-wiv_node1-N39_edge1-none.cif,6.46688,3.83889,4.56635,1.21198,44.1559,36.4329,0.2607,0.215102559,0.0,0.2607,0.0,0.215103,0.0,2446.27
MOF_net-wjd_node1-N13_edge1-none,MOF_net-wjd_node1-N13_edge1-none.cif,9.86979,3.185,9.41044,2.02196,0.0,0.0,0.3209,0.158707393,0.0,0.3209,0.0,0.158707,0.0,1862.87
MOF_net-wjd_node1-N39_edge1-none,MOF_net-wjd_node1-N39_edge1-none.cif,10.17447,2.98092,9.61839,1.24573,0.0,0.0,0.352,0.282565243,0.0,0.352,0.0,0.282564,0.0,2410.11
MOF_net-wje_node1-N4_edge1-none,MOF_net-wje_node1-N4_edge1-none.cif,4.20829,3.23361,4.20829,1.70794,0.0,0.0,0.0197,0.011534363,0.0,0.0197,0.0,0.0115344,0.0,143.951
MOF_net-wjg_node1-N18_edge1-none,MOF_net-wjg_node1-N18_edge1-none.cif,5.15171,2.59265,5.15171,1.99532,0.0,0.0,0.0971,0.048663873,0.0,0.0971,0.0,0.0486638,0.0,284.996
MOF_net-wjg_node1-N29_edge1-none,MOF_net-wjg_node1-N29_edge1-none.cif,3.95798,2.45367,3.45203,1.93768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wjg_node1-N42_edge1-none,MOF_net-wjg_node1-N42_edge1-none.cif,3.40067,1.64018,2.26751,2.95594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wjm_node1-N0_edge1-none,MOF_net-wjm_node1-N0_edge1-none.cif,4.25767,2.8495,4.13303,1.50729,0.0,0.0,0.0248,0.01645337,0.0,0.0248,0.0,0.0164534,0.0,139.044
MOF_net-wmc_node1-N39_edge1-none,MOF_net-wmc_node1-N39_edge1-none.cif,4.70001,2.39561,3.69263,1.47188,0.0,0.0,0.0242,0.016441558,0.0,0.0242,0.0,0.0164416,0.0,210.355
MOF_net-wmc_node1-N49_edge1-none,MOF_net-wmc_node1-N49_edge1-none.cif,2.82433,1.92798,2.63016,1.85368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wmc_node1-N52_edge1-none,MOF_net-wmc_node1-N52_edge1-none.cif,3.03574,2.08245,3.03123,2.58745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wme_node1-N49_edge1-none,MOF_net-wme_node1-N49_edge1-none.cif,9.44858,3.73171,9.44858,1.46438,0.0,0.0,0.3281,0.224053866,0.0,0.3281,0.0,0.224053,0.0,1504.43
MOF_net-wme_node1-N52_edge1-none,MOF_net-wme_node1-N52_edge1-none.cif,8.00512,3.14626,8.00066,2.32326,0.0,0.0,0.2616,0.112600398,0.0,0.2616,0.0,0.1126,0.0,1032.62
MOF_net-wme_node1-N81_edge1-none,MOF_net-wme_node1-N81_edge1-none.cif,9.69661,3.52785,9.69661,1.60574,0.0,0.0,0.3978,0.247736246,0.0,0.3978,0.0,0.247736,0.0,2673.68
MOF_net-wmi_node1-N39_edge1-none,MOF_net-wmi_node1-N39_edge1-none.cif,10.17865,2.53063,9.24733,1.24793,0.0,0.0,0.341,0.273252506,0.0,0.341,0.0,0.273252,0.0,3496.01
MOF_net-wmi_node1-N43_edge1-none,MOF_net-wmi_node1-N43_edge1-none.cif,6.47935,3.62093,6.43113,2.01046,0.0,0.0,0.1455,0.072371497,0.0,0.1455,0.0,0.0723715,0.0,2360.38
MOF_net-wmx_node1-N38_edge1-none,MOF_net-wmx_node1-N38_edge1-none.cif,5.26787,3.29357,5.26128,1.82502,0.0,0.0,0.1301,0.07128689,0.0,0.1301,0.0,0.0712869,0.0,1907.39
MOF_net-wmx_node1-N52_edge1-none,MOF_net-wmx_node1-N52_edge1-none.cif,3.13972,1.80606,2.78041,2.59364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MOF_net-wmy_node1-N61_edge1-none,MOF_net-wmy_node1-N61_edge1-none.cif,5.01533,3.70259,5.01533,1.46986,0.0,0.0,0.1689,0.114908903,0.0,0.1689,0.0,0.114909,0.0,2850.18
MOF_net-wmz_node1-N38_edge1-none,MOF_net-wmz_node1-N38_edge1-none.cif,4.72977,3.4746,4.72517,1.91308,0.0,0.0,0.0967,0.050546762,0.0,0.0967,0.0,0.0505469,0.0,1352.46
MOF_net-wna_node1-N19_edge1-none,MOF_net-wna_node1-N19_edge1-none.cif,7.35566,2.87642,7.35108,1.89809,0.0,0.0,0.1468,0.077340906,0.0,0.1468,0.0,0.0773408,0.0,1982.82
MOF_net-wna_node1-N20_edge1-none,MOF_net-wna_node1-N20_edge1-none.cif,6.55569,2.12978,6.52006,2.70687,0.0,0.0,0.094,0.034726455,0.0,0.094,0.0,0.0347265,0.0,1207.99
MOF_net-wna_node1-N28_edge1-none,MOF_net-wna_node1-N28_edge1-none.cif,9.25095,3.55834,9.25072,1.80892,0.0,0.0,0.1507,0.083309378,0.0,0.1507,0.0,0.0833095,0.0,2305.85
MOF_net-wna_node1-N39_edge1-none,MOF_net-wna_node1-N39_edge1-none.cif,7.8834,2.71211,7.82738,1.69322,0.0,0.0,0.1194,0.070516531,0.0,0.1194,0.0,0.0705167,0.0,1804.4
MOF_net-wnd_node1-N13_edge1-none,MOF_net-wnd_node1-N13_edge1-none.cif,9.93457,2.87467,9.93309,2.06911,0.0,0.0,0.2687,0.129862598,0.0,0.2687,0.0,0.129862,0.0,4572.88
MOF_net-wnd_node1-N39_edge1-none,MOF_net-wnd_node1-N39_edge1-none.cif,10.24207,2.50787,9.97831,1.27949,0.0,0.0,0.286,0.223526561,0.0,0.286,0.0,0.223527,0.0,5719.67
MOF_net-wnd_node1-N52_edge1-none,MOF_net-wnd_node1-N52_edge1-none.cif,8.04221,3.12768,8.04175,2.32016,0.0,0.0,0.2158,0.093010827,0.0,0.2158,0.0,0.0930108,0.0,2558.91
MOF_net-wnx_node1-N32_edge1-none,MOF_net-wnx_node1-N32_edge1-none.cif,5.47864,3.2446,5.41935,1.24121,0.0,0.0,0.1222,0.098452317,0.0,0.1222,0.0,0.0984524,0.0,2866.29
MOF_net-xff_node1-N32_edge1-none,MOF_net-xff_node1-N32_edge1-none.cif,4.54224,2.86628,4.52973,1.45326,0.0,0.0,0.0177,0.012179514,0.0,0.0177,0.0,0.0121795,0.0,157.595
MOF_net-zfa_node1-N0_edge1-none,MOF_net-zfa_node1-N0_edge1-none.cif,6.37948,3.2921,6.30772,1.06384,0.0,0.0,0.4001,0.37609039,0.0,0.4001,0.0,0.376091,0.0,2118.85
MOF_net-zfh_node1-N0_edge1-none,MOF_net-zfh_node1-N0_edge1-none.cif,8.18946,3.13366,6.99668,1.01629,0.0,0.0,0.381,0.374892993,0.0,0.381,0.0,0.374894,0.0,4224.21
MOF_net-zfk_node1-N86_edge1-none,MOF_net-zfk_node1-N86_edge1-none.cif,5.04116,3.01441,4.99527,1.12738,0.0,0.0,0.1408,0.124891341,0.0,0.1408,0.0,0.124892,0.0,1191.86
MOF_net-zni_node1-N18_edge1-none,MOF_net-zni_node1-N18_edge1-none.cif,4.09188,3.59935,4.09188,1.75727,0.0,0.0,0.0239,0.013600642,0.0,0.0239,0.0,0.0136006,0.0,212.403
MOF_net-zni_node1-N55_edge1-none,MOF_net-zni_node1-N55_edge1-none.cif,4.53552,2.90179,4.53552,1.40331,0.0,0.0,0.0718,0.051164746,0.0,0.0718,0.0,0.0511648,0.0,656.378
MOF_net-zzz_node1-N49_node2-orgN9_edge1-none,MOF_net-zzz_node1-N49_node2-orgN9_edge1-none.cif,4.15873,2.46513,3.47399,1.57749,0.0,0.0,0.014,0.008874858,0.0,0.014,0.0,0.00887488,0.0,28.7166
MOF_net-afw_node1-N4_edge1-none,MOF_net-afw_node1-N4_edge1-none.cif,5.02124,3.28007,4.84495,1.28629,0.0,0.0,0.0758,0.058929168,0.0,0.0758,0.0,0.0589291,0.0,551.582
