cif_file,name,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
mof_1454.cif,mof_1454,3.549471,499.3886,901.5552,4149.4424,4719.68,11948,32448,68672,88064,58,152,424,688,624,2304,4652,6152,37.6684,132.3928,292.4472,446.8768,1.7689,36.6016,25.87293333,100.548,1600,2560,7173.333333,7040,1,8,10,22.66666667,64,176,346.6666667,432,2.3716,8.9936,14.54786667,25.64613333,0,-16.88,-6.153333333,-45.45333333,0,256,220.6666667,730.6666667,0,0,0,0,0,42,36.66666667,127.3333333,0,6.48,5.953333333,18.25333333,740.4138,1588.242,2428.5308,3072.029,3210,7080,10016,10952,116,248,380,498,628,1560,2220,2474,52.7924,125.6024,182.4412,215.6226,11.8336,8.772,20.6056,17.544,64,48,112,96,1,1,2,2,1,3,4,6,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2,2,4,0,0,0,0,0,-2,-2,-4,0,-0.04,-0.04,-0.08,0,-6,-6,-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.7736,56.76711,58.7736,870.665,5669.66,0.9061,5.900394619,0.9061,0,5.90041,0,85758.1,0,0,0.588235294,0,0.411764706,0,0,0,0,0,0,0.153566
mof_1466.cif,mof_1466,4.73462,105.0035857,213.9117714,327.1502857,434.8332571,2327.428571,2988.571429,5677.142857,5277.714286,15.28571429,32,50.85714286,62.85714286,85.14285714,218.2857143,297.7142857,261.7142857,11.11507143,22.64845714,36.98462857,39.60834286,3.4325,17.71306667,25.65093333,41.6632,852.8,523.7333333,1339.733333,1944.533333,1,3.466666667,5.333333333,9.6,12.8,34.13333333,59.73333333,77.86666667,1.86674,2.98664,5.98576,9.19008,0,-3.256,-4.304,-5.488,0,83.46666667,110.4,214.9333333,0,0,0,0,0,3.466666667,2.666666667,11.73333333,0,2.533333333,2.848,6.272,158.7562,350.8416,514.3314,542.0554,709,1614,2172,2020,23,50,74,80,124,300,410,378,10.6879,25.5202,35.8706,35.1092,9.2416,16.49706667,24.42133333,16.66933333,49,88.66666667,93.33333333,51.33333333,1,2,3.333333333,2.333333333,4,10.66666667,14.66666667,8.666666667,0.5625,1.145,1.525,0.9475,54.76,148,211.710152,128.090152,0,0.653333333,2.1,1.61,0,1.333333333,10,9,0,0,0,0,0,-1.333333333,-0.666666667,0.333333333,0,-0.026666667,0.466666667,0.486666667,0,-5.2,-3.942813333,-0.042813333,9.2416,16.9936,24.7456,32.4976,49,91,133,175,1,2,3,4,4,10,16,22,0.5625,1.14,1.7175,2.295,54.76,138.38,222,305.62,0,0.49,0.98,1.47,0,1,2,3,0,0,0,0,0,-1,-2,-3,0,-0.02,-0.04,-0.06,0,-3.9,-7.8,-11.7,25.35406,21.08275,25.31589,832.036,5968.46,0.9374,6.724244294,0.9374,0,6.72427,0,81673.5,0,0,0,0,0,0,1,0,0,0,0,0.139406
mof_1480.cif,mof_1480,2.976872,105.0035857,213.9117714,327.1502857,434.8332571,2327.428571,2988.571429,5677.142857,5277.714286,15.28571429,32,50.85714286,62.85714286,85.14285714,218.2857143,297.7142857,261.7142857,11.11507143,22.64845714,36.98462857,39.60834286,3.4325,17.71306667,25.65093333,41.6632,852.8,523.7333333,1339.733333,1944.533333,1,3.466666667,5.333333333,9.6,12.8,34.13333333,59.73333333,77.86666667,1.86674,2.98664,5.98576,9.19008,0,-3.256,-4.304,-5.488,0,83.46666667,110.4,214.9333333,0,0,0,0,0,3.466666667,2.666666667,11.73333333,0,2.533333333,2.848,6.272,208.7276,462.829,675.3298,727.9756,977,2218,3040,3016,29,64,94,102,158,382,522,492,14.1237,33.576,47.3606,47.665,9.2416,16.49706667,24.42133333,16.66933333,49,88.66666667,93.33333333,51.33333333,1,2,3.333333333,2.333333333,4,10.66666667,14.66666667,8.666666667,0.5625,1.145,1.525,0.9475,54.76,148,211.710152,128.090152,0,0.653333333,2.1,1.61,0,1.333333333,10,9,0,0,0,0,0,-1.333333333,-0.666666667,0.333333333,0,-0.026666667,0.466666667,0.486666667,0,-5.2,-3.942813333,-0.042813333,9.2416,16.9936,24.7456,33.9872,49,91,133,182,1,2,3,4,4,10,16,20,0.5625,1.14,1.7175,2.28,54.76,138.38,222,276.76,0,0.49,0.98,0.98,0,1,2,2,0,0,0,0,0,-1,-2,-2,0,-0.02,-0.04,-0.04,0,-3.9,-7.8,-7.8,34.13453,27.97277,34.13421,544.555,6446.99,0.9602,11.36780692,0.9602,0,11.3678,0,174340,0,0,0,0,0,0,1,0,0,0,0,0.0844666
mof_1501.cif,mof_1501,2.162674,105.0035857,213.9117714,327.1502857,434.8332571,2327.428571,2988.571429,5677.142857,5277.714286,15.28571429,32,50.85714286,62.85714286,85.14285714,218.2857143,297.7142857,261.7142857,11.11507143,22.64845714,36.98462857,39.60834286,3.4325,17.71306667,25.65093333,41.6632,852.8,523.7333333,1339.733333,1944.533333,1,3.466666667,5.333333333,9.6,12.8,34.13333333,59.73333333,77.86666667,1.86674,2.98664,5.98576,9.19008,0,-3.256,-4.304,-5.488,0,83.46666667,110.4,214.9333333,0,0,0,0,0,3.466666667,2.666666667,11.73333333,0,2.533333333,2.848,6.272,258.699,574.8164,836.3282,913.8958,1245,2822,3908,4012,35,78,114,124,192,464,634,606,17.5595,41.6318,58.8506,60.2208,9.2416,16.49706667,24.42133333,16.66933333,49,88.66666667,93.33333333,51.33333333,1,2,3.333333333,2.333333333,4,10.66666667,14.66666667,8.666666667,0.5625,1.145,1.525,0.9475,54.76,148,211.710152,128.090152,0,0.653333333,2.1,1.61,0,1.333333333,10,9,0,0,0,0,0,-1.333333333,-0.666666667,0.333333333,0,-0.026666667,0.466666667,0.486666667,0,-5.2,-3.942813333,-0.042813333,9.2416,16.9936,24.7456,34.48373333,49,91,133,184.3333333,1,2,3,4,4,10,16,19.33333333,0.5625,1.14,1.7175,2.275,54.76,138.38,222,267.14,0,0.49,0.98,0.816666667,0,1,2,1.666666667,0,0,0,0,0,-1,-2,-1.666666667,0,-0.02,-0.04,-0.033333333,0,-3.9,-7.8,-6.5,42.65073,34.8141,42.65073,381.974,6752.53,0.9724,17.19005226,0.9724,0,17.19,0,636944,0,0,0,0,0,0,1,0,0,0,0,0.0565676
mof_1514.cif,mof_1514,8.977937,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,394.1784,878.4744,1291.2996,1447.0536,2100,4824,7216,7648,53,120,180,200,300,744,1076,1064,27.7988,67.1536,99.4628,105.9,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,8.910329412,17.13397647,25.07821176,36.02221176,57.64705882,105.4117647,197.6470588,256.9411765,1,2.117647059,3.294117647,4.705882353,4.705882353,12.23529412,19.76470588,28.23529412,0.608564706,1.283105882,2.163529412,2.978823529,133.3794118,229.4141176,429.3741176,547.4258824,0,0.308235294,0.691764706,1.383529412,0,2.823529412,1.411764706,2.823529412,0,0,0,0,0,-0.705882353,-1.411764706,-2.823529412,0,0.072941176,-0.028235294,-0.056470588,0,2.447058824,-5.505882353,-11.01176471,16.07855,14.12122,16.07734,1407.98,5128.41,0.8883,3.235535158,0.8883,0,3.23553,0,28026.6,0,0,0,0,0,0,1,0,0,0,0,0.274545
mof_1544.cif,mof_1544,3.372283,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,793.9496,1774.3736,2579.2868,2934.4152,4244,9656,14160,15616,101,232,340,376,572,1400,1972,1976,55.2852,131.6,191.3828,206.3464,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,9.126669388,17.04230204,24.86099592,35.66602449,52,96,155.4285714,212.5714286,1,2.040816327,3.102040816,4.244897959,4.244897959,10.7755102,17.30612245,21.55102041,0.578481633,1.18964898,1.872244898,2.512653061,82.03612245,169.9632653,293.9461224,351.8171429,0,0.426938776,0.88,0.8,0,1.632653061,1.795918367,1.632653061,0,0,0,0,0,-0.897959184,-1.795918367,-1.632653061,0,0.012244898,-0.035918367,-0.032653061,0,-1.697959184,-7.004081633,-6.367346939,33.8735,27.75774,33.86644,546.143,6448.68,0.9596,11.33064197,0.9596,0,11.3306,0,340884,0,0,0,0,0,0,1,0,0,0,0,0.0846907
mof_1556.cif,mof_1556,12.09325,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,397.0709,891.7344,1322.9156,1478.6696,1940,4440,6320,6752,53,120,180,200,300,744,1076,1064,27.0461,64.7512,94.7828,101.22,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,9.2416,16.9936,24.7456,36.3736,49,91,133,196,1,2,3,4.5,4,10,17,26,0.5625,1.14,1.7175,2.58375,54.76,138.38,222,347.43,0,0.49,0.98,1.715,0,1,2,3.5,0,0,0,0,0,-1,-2.5,-4,0,-0.02,-0.04,-0.07,0,-3.9,-7.8,-13.65,15.5895,13.64385,15.58674,1464.31,4991.63,0.882,3.006606353,0.882,0,3.00661,0,25562.1,0,0,0,0,0,0,1,0,0,0,0,0.293354
mof_1570.cif,mof_1570,6.555602,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,596.9565,1339.684,1966.9092,2222.3504,3012,6856,9792,10736,77,176,260,288,436,1072,1524,1520,40.7893,96.9744,140.7428,151.4432,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,9.2416,16.9936,24.7456,35.9252,49,91,133,192.5,1,2,3,4.25,4,10,16.5,22,0.5625,1.14,1.7175,2.424375,54.76,138.38,222,297.665,0,0.49,0.98,1.1025,0,1,2,2.25,0,0,0,0,0,-1,-2.25,-2.5,0,-0.02,-0.04,-0.045,0,-3.9,-7.8,-8.775,24.64,20.36545,24.60872,862.746,5872.55,0.9349,6.363673492,0.9349,0,6.36369,0,74405.6,0,0,0,0,0,0,1,0,0,0,0,0.146912
mof_1591.cif,mof_1591,3.730221,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,796.8421,1787.6336,2610.9028,2966.0312,4084,9272,13264,14720,101,232,340,376,572,1400,1972,1976,54.5325,129.1976,186.7028,201.6664,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,9.2416,16.9936,24.7456,35.77573333,49,91,133,191.3333333,1,2,3,4.166666667,4,10,16.33333333,20.66666667,0.5625,1.14,1.7175,2.37125,54.76,138.38,222,281.0766667,0,0.49,0.98,0.898333333,0,1,2,1.833333333,0,0,0,0,0,-1,-2.166666667,-2,0,-0.02,-0.04,-0.036666667,0,-3.9,-7.8,-7.15,33.23032,27.22936,33.2296,561.671,6384.19,0.9595,10.90607364,0.9595,0,10.9061,0,162309,0,0,0,0,0,0,1,0,0,0,0,0.0879785
mof_1604.cif,mof_1604,2.264059,114.9746,251.2256,399.8336,481.8862,3035,3466,7118,7724,17,38,62,74,104,274,386,350,12.9194,26.8098,43.9988,48.5246,3.61,17.12533333,23.64866667,36.404,841,444.6666667,1314.666667,2010.666667,1,3.333333333,4.666666667,8,12,30.66666667,50.66666667,65.33333333,1.9044,2.7508,5.4648,8.5008,0,-2.68,-3.58,-3.96,0,81.33333333,90,162.6666667,0,0,0,0,0,3.333333333,1.333333333,6.666666667,0,2.606666667,2.48,4.88,461.9484,1053.6594,1618.9706,1868.3606,2196,5136,7508,7868,64,146,228,268,374,950,1436,1498,31.744,77.7026,117.698,128.786,9.2416,16.9936,22.192,14.44,49,91,91,49,1,2,3,2,4,10,14,8,0.5625,1.14,1.4325,0.855,54.76,138.38,200.592614,116.972614,0,0.49,1.82,1.33,0,1,8,7,0,0,0,0,0,-1,-1,0,0,-0.02,0.34,0.36,0,-3.9,-4.90711,-1.00711,9.2416,16.9936,24.7456,33.4666,49,91,133,180.25,1,2,3,4.125,4,10,16.25,23.75,0.5625,1.14,1.7175,2.3671875,54.76,138.38,222,316.0725,0,0.49,0.98,1.53125,0,1,2,3.125,0,0,0,0,0,-1,-2.125,-3.625,0,-0.02,-0.04,-0.0625,0,-3.9,-7.8,-12.1875,19.3886,15.99154,19.3886,1258.32,5442.24,0.8949,3.870440371,0.8949,0,3.87045,0,72608.2,0,0,0,0,0,0,1,0,0,0,0,0.231214
mof_1699.cif,mof_1699,7.960469,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,367.7089,837.981,1322.769,1685.343,1408,3420,4836,5268,61,132,210,276,342,864,1266,1470,25.1013,63.2016,94.4826,111.5856,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,23.256,46.512,86.64,49,126,252,294,1,3,6,12,9,27,54,72,0.5625,1.7325,3.465,5.13,54.76,250.86,501.72,701.835684,0,1.47,2.94,7.98,0,3,6,42,0,0,0,0,0,0,0,12,0,-0.06,-0.12,2.16,0,-11.7,-23.4,-6.04266,15.18346,12.13863,14.92401,1571.21,6473.27,0.8409,3.464443007,0.8409,0,3.46444,0,48381.4,0,0,0,0,0,0,1,0,0,0,0,0.242723
mof_1700.cif,mof_1700,9.51411,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,342.4981,766.1982,1149.2154,1336.1214,1552,3576,5004,5412,49,108,162,192,270,660,918,966,23.0937,55.6296,79.7082,88.05,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,17.47532308,27.79495385,34.95064615,49,93.69230769,148.6153846,187.3846154,1,2.076923077,3.230769231,4.153846154,4.384615385,11.30769231,17.53846154,23.07692308,0.5625,1.185576923,1.838076923,2.371153846,54.76,147.0323077,216.8769231,294.0646154,0,0.565384615,0.678461538,1.130769231,0,1.153846154,1.384615385,2.307692308,0,0,0,0,0,-0.923076923,-1.384615385,-2.307692308,0,-0.023076923,-0.027692308,-0.046153846,0,-4.5,-5.4,-9,14.85893,12.86908,14.85893,1489.94,5827.16,0.8652,3.383798286,0.8652,0,3.38379,0,24160.5,0,0,0,0,0,0,1,0,0,0,0,0.255689
mof_1703.cif,mof_1703,1.636228,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,270.6139,586.296,811.902,890.79,1180,2628,3216,3048,43,90,126,144,216,504,636,600,19.9011,45.6918,59.5554,61.152,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,23.256,23.256,23.256,49,126,126,126,1,3,3,3,9,18,18,18,0.5625,1.7325,1.7325,1.7325,54.76,250.86,250.86,250.86,0,1.47,1.47,1.47,0,3,3,3,0,0,0,0,0,3,3,3,0,-0.06,-0.06,-0.06,0,-11.7,-11.7,-11.7,17.18272,14.27988,17.18234,1330.09,7931.27,0.8975,5.351754899,0.8975,0,5.35174,0,31385.5,0,0,0,0,0,0,1,0,0,0,0,0.167702
mof_1708.cif,mof_1708,1.198992,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,406.7239,916.011,1393.302,1703.925,1624,3852,5232,5436,67,144,222,282,366,906,1272,1380,28.6587,70.3164,101.6898,115.3242,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,23.256,23.256,23.256,49,126,126,126,1,3,3,3,9,18,18,27,0.5625,1.7325,1.7325,1.7325,54.76,250.86,250.86,250.86,0,1.47,1.47,1.47,0,3,3,3,0,0,0,0,0,3,3,0,0,-0.06,-0.06,-0.06,0,-11.7,-11.7,-11.7,20.78214,16.67228,20.37831,1165.51,7832.64,0.8999,6.047674411,0.8999,0,6.04766,0,96035.8,0,0,0,0,0,0,1,0,0,0,0,0.148801
mof_1712.cif,mof_1712,3.070255,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,542.8339,1245.726,1982.199,2576.508,2068,5076,7284,8088,91,198,318,426,516,1314,1950,2292,37.4163,94.941,143.7318,172.8726,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,23.256,46.512,86.64,49,126,252,294,1,3,6,12,9,27,54,72,0.5625,1.7325,3.465,5.13,54.76,250.86,501.72,701.835684,0,1.47,2.94,7.98,0,3,6,42,0,0,0,0,0,0,0,12,0,-0.06,-0.12,2.16,0,-11.7,-23.4,-6.04266,24.28135,19.35385,24.28135,928.916,7534.29,0.9153,7.423839341,0.9153,0,7.42385,0,148704,0,0,0,0,0,0,1,0,0,0,0,0.123292
mof_1714.cif,mof_1714,5.193831,91.7089,164.16,230.2392,372.096,1384,2352,3756,2016,13,24,36,48,60,144,180,144,8.7093,17.1,27.6324,27.72,2.7225,20.064,33.66,62.7,900,840,1440,1680,1,4,8,16,16,48,96,128,1.7161,3.93,8.0696,11.9472,0,-5.56,-7.2,-11.6,0,92,192,424,0,0,0,0,0,4,8,32,0,2.24,4.32,11.84,492.4123,1102.1604,1632.2106,1893.882,2356,5388,7608,8400,67,150,222,258,372,906,1254,1308,33.4011,79.797,114.1782,125.7174,9.2416,15.504,28.88,21.128,49,84,98,56,1,2,4,3,4,12,16,10,0.5625,1.155,1.71,1.1325,54.76,167.24,233.945228,150.325228,0,0.98,2.66,2.17,0,2,14,13,0,0,0,0,0,-2,0,1,0,-0.04,0.72,0.74,0,-7.8,-2.01422,1.88578,9.2416,17.244096,26.331264,35.2032,49,92.4,141.12,188.16,1,2.04,3.12,4.08,4.2,10.68,16.8,20.64,0.5625,1.1637,1.7802,2.3202,54.76,142.8792,219.336,271.9056,0,0.5292,0.8232,0.8232,0,1.08,1.68,1.68,0,0,0,0,0,-0.96,-1.68,-1.68,0,-0.0216,-0.0336,-0.0336,0,-4.212,-6.552,-6.552,23.95095,19.74786,23.94959,878.807,6591.55,0.9297,6.97329043,0.9297,0,6.97328,0,72036.1,0,0,0,0,0,0,1,0,0,0,0,0.133323
