iter	Passed	Remaining
728	7379	12866
729	7386	12850
730	7395	12838
731	7403	12824
732	7413	12815
733	7422	12802
734	7430	12788
735	7439	12776
736	7447	12762
737	7456	12750
738	7464	12736
739	7472	12723
740	7480	12709
741	7488	12695
742	7495	12680
743	7503	12667
744	7510	12652
745	7519	12639
746	7527	12626
747	7536	12615
748	7545	12603
749	7554	12591
750	7563	12578
751	7570	12564
752	7577	12549
753	7587	12537
754	7595	12524
755	7603	12511
756	7612	12499
757	7620	12486
758	7629	12474
759	7637	12461
760	7647	12450
761	7654	12435
762	7662	12422
763	7672	12412
764	7679	12397
765	7689	12387
766	7698	12375
767	7707	12364
768	7714	12348
769	7723	12337
770	7733	12326
771	7742	12316
772	7750	12302
773	7760	12291
774	7766	12276
775	7777	12267
776	7788	12258
777	7798	12249
778	7805	12234
779	7815	12224
780	7824	12212
781	7834	12202
782	7842	12190
783	7853	12180
784	7862	12169
785	7872	12158
786	7881	12147
787	7889	12134
788	7898	12122
789	7904	12107
790	7914	12097
791	7924	12086
792	7933	12075
793	7940	12060
794	7949	12048
795	7957	12035
796	7965	12023
797	7974	12011
798	7982	11999
799	7992	11988
800	8000	11975
801	8008	11962
802	8017	11952
803	8025	11938
804	8033	11925
805	8043	11914
806	8050	11901
807	8060	11890
808	8069	11879
809	8075	11863
810	8084	11852
811	8092	11839
812	8099	11825
813	8105	11809
814	8111	11793
815	8120	11782
816	8128	11770
817	8138	11759
818	8145	11746
819	8153	11733
820	8162	11721
821	8169	11707
822	8177	11695
823	8187	11684
824	8197	11674
825	8205	11662
826	8213	11649
827	8219	11634
828	8228	11623
829	8235	11609
830	8246	11600
831	8255	11589
832	8264	11578
833	8272	11564
834	8281	11554
835	8290	11543
836	8299	11532
837	8310	11523
838	8318	11510
839	8328	11500
840	8336	11488
841	8345	11476
842	8351	11462
843	8359	11449
844	8367	11437
845	8377	11426
846	8387	11417
847	8396	11406
848	8405	11395
849	8412	11382
850	8420	11369
851	8429	11358
852	8438	11347
853	8447	11336
854	8454	11322
855	8463	11310
856	8472	11300
857	8481	11289
858	8492	11279
859	8500	11267
860	8511	11259
861	8520	11248
862	8527	11234
863	8539	11227
864	8548	11216
865	8558	11207
866	8567	11195
867	8575	11184
868	8582	11169
869	8590	11158
870	8599	11146
871	8607	11134
872	8615	11122
873	8626	11113
874	8633	11100
875	8642	11089
876	8650	11077
877	8658	11065
878	8670	11057
879	8678	11044
880	8688	11035
881	8698	11025
882	8705	11012
883	8714	11001
884	8723	10990
885	8731	10978
886	8740	10967
887	8748	10955
888	8758	10945
889	8766	10933
890	8775	10922
891	8783	10910
892	8792	10899
893	8801	10889
894	8810	10878
895	8819	10867
896	8829	10857
897	8836	10844
898	8844	10832
899	8856	10824
900	8867	10816
901	8877	10806
902	8885	10794
903	8893	10782
904	8902	10772
905	8910	10759
906	8918	10746
907	8928	10737
908	8938	10727
909	8947	10717
910	8957	10707
911	8963	10693
912	8971	10680
913	8980	10670
914	8988	10658
915	8998	10648
916	9006	10636
917	9017	10628
918	9025	10616
919	9033	10605
920	9043	10594
921	9052	10584
922	9059	10570
923	9071	10563
924	9082	10555
925	9092	10545
926	9099	10532
927	9107	10520
928	9115	10509
929	9123	10497
930	9133	10486
931	9144	10479
932	9154	10468
933	9162	10456
934	9171	10446
935	9180	10436
936	9188	10424
937	9196	10412
938	9204	10400
939	9212	10388
940	9220	10377
941	9231	10368
942	9242	10359
943	9251	10349
944	9259	10337
945	9267	10325
946	9276	10315
947	9286	10305
948	9293	10292
949	9302	10281
950	9313	10273
951	9320	10260
952	9330	10250
953	9343	10244
954	9351	10232
955	9360	10222
956	9369	10211
957	9377	10199
958	9386	10189
959	9395	10178
960	9404	10167
961	9414	10157
962	9422	10146
963	9431	10135
964	9441	10126
965	9452	10118
966	9462	10108
967	9473	10099
968	9482	10089
969	9493	10080
970	9502	10069
971	9510	10058
972	9518	10046
973	9526	10035
974	9535	10024
975	9543	10013
976	9552	10002
977	9562	9992
978	9572	9982
979	9583	9974
980	9592	9963
981	9602	9954
982	9611	9943
983	9620	9933
984	9628	9921
985	9636	9909
986	9646	9900
987	9656	9891
988	9667	9882
989	9676	9872
990	9685	9861
991	9695	9851
992	9702	9839
993	9709	9826
994	9717	9815
995	9726	9804
996	9736	9795
997	9746	9785
998	9755	9774
999	9767	9767
1000	9778	9758
1001	9786	9747
1002	9797	9738
1003	9809	9731
1004	9817	9719
1005	9826	9709
1006	9836	9699
1007	9845	9689
1008	9854	9678
1009	9861	9666
1010	9871	9656
1011	9877	9643
1012	9886	9632
1013	9895	9622
1014	9902	9609
1015	9911	9598
1016	9921	9589
1017	9928	9577
1018	9937	9567
1019	9948	9558
1020	9955	9546
1021	9969	9539
1022	9977	9529
1023	9985	9517
1024	9996	9508
1025	10005	9498
1026	10015	9489
1027	10024	9478
1028	10033	9468
1029	10042	9457
1030	10051	9446
1031	10060	9436
1032	10070	9427
1033	10077	9414
1034	10087	9405
1035	10098	9396
1036	10109	9388
1037	10116	9375
1038	10126	9365
1039	10135	9355
1040	10143	9344
1041	10151	9333
1042	10159	9322
1043	10167	9310
1044	10175	9298
1045	10182	9287
1046	10193	9278
1047	10201	9267
1048	10209	9255
1049	10218	9245
1050	10227	9234
1051	10236	9224
1052	10242	9211
1053	10252	9201
1054	10262	9192
1055	10273	9183
1056	10281	9172
1057	10289	9161
1058	10298	9150
1059	10306	9139
1060	10315	9129
1061	10323	9118
1062	10330	9106
1063	10338	9094
1064	10346	9083
1065	10354	9072
1066	10362	9060
1067	10371	9050
1068	10380	9040
1069	10388	9028
1070	10397	9019
1071	10404	9006
1072	10413	8996
1073	10421	8985
1074	10431	8975
1075	10440	8965
1076	10451	8956
1077	10459	8945
1078	10467	8934
1079	10476	8924
1080	10487	8915
1081	10497	8906
1082	10506	8896
1083	10515	8885
1084	10524	8875
1085	10535	8866
1086	10544	8856
1087	10553	8846
1088	10561	8835
1089	10570	8825
1090	10579	8814
1091	10588	8804
1092	10597	8793
1093	10604	8782
1094	10615	8773
1095	10626	8765
1096	10636	8755
1097	10645	8745
1098	10653	8734
1099	10661	8722
1100	10671	8713
1101	10681	8704
1102	10693	8696
1103	10703	8686
1104	10711	8676
1105	10720	8665
1106	10728	8654
1107	10737	8644
1108	10747	8634
1109	10755	8623
1110	10763	8612
1111	10770	8600
1112	10778	8589
1113	10787	8579
1114	10797	8570
1115	10806	8559
1116	10815	8549
1117	10823	8538
1118	10832	8528
1119	10844	8520
1120	10852	8509
1121	10858	8497
1122	10866	8486
1123	10873	8474
1124	10882	8464
1125	10892	8454
1126	10899	8442
1127	10906	8431
1128	10916	8421
1129	10925	8411
1130	10935	8402
1131	10942	8390
1132	10951	8380
1133	10961	8370
1134	10969	8360
1135	10977	8349
1136	10987	8339
1137	10996	8329
1138	11005	8319
1139	11012	8307
1140	11023	8298
1141	11030	8287
1142	11038	8276
1143	11044	8264
1144	11053	8253
1145	11063	8244
1146	11072	8234
1147	11080	8223
1148	11089	8213
1149	11098	8203
1150	11108	8193
1151	11116	8182
1152	11128	8174
1153	11136	8164
1154	11143	8152
1155	11155	8144
1156	11163	8133
1157	11173	8124
1158	11180	8112
1159	11188	8102
1160	11197	8091
1161	11205	8081
1162	11214	8070
1163	11222	8060
1164	11231	8050
1165	11239	8039
1166	11247	8028
1167	11256	8018
1168	11263	8006
1169	11274	7998
1170	11284	7988
1171	11292	7977
1172	11300	7966
1173	11308	7956
1174	11318	7946
1175	11327	7936
1176	11336	7927
1177	11344	7916
1178	11353	7906
1179	11365	7897
1180	11373	7887
1181	11381	7876
1182	11391	7867
1183	11398	7855
1184	11406	7844
1185	11414	7834
1186	11421	7822
1187	11429	7811
1188	11437	7801
1189	11444	7789
1190	11451	7778
1191	11462	7769
1192	11470	7759
1193	11480	7749
1194	11487	7738
1195	11498	7729
1196	11506	7719
1197	11514	7708
1198	11523	7698
1199	11530	7686
1200	11539	7677
1201	11547	7666
1202	11557	7656
1203	11566	7647
1204	11575	7636
1205	11585	7627
1206	11592	7616
1207	11603	7607
1208	11612	7597
1209	11622	7588
1210	11631	7578
1211	11640	7568
1212	11648	7557
1213	11657	7547
1214	11667	7537
1215	11677	7528
1216	11685	7518
1217	11692	7506
1218	11701	7496
1219	11709	7486
1220	11720	7477
1221	11728	7467
1222	11736	7456
1223	11747	7447
1224	11755	7436
1225	11764	7427
1226	11772	7416
1227	11780	7405
1228	11788	7395
1229	11795	7384
1230	11807	7376
1231	11814	7364
1232	11823	7355
1233	11833	7345
1234	11841	7334
1235	11852	7326
1236	11861	7316
1237	11870	7306
1238	11878	7296
1239	11886	7285
1240	11896	7275
1241	11905	7265
1242	11912	7254
1243	11921	7244
1244	11929	7234
1245	11937	7224
1246	11946	7213
1247	11955	7203
1248	11964	7194
1249	11973	7184
1250	11981	7173
1251	11989	7162
1252	11998	7153
1253	12005	7142
1254	12014	7132
1255	12022	7121
1256	12030	7111
1257	12040	7101
1258	12049	7092
1259	12058	7082
1260	12068	7072
1261	12077	7062
1262	12084	7051
1263	12091	7040
1264	12099	7030
1265	12106	7018
1266	12115	7008
1267	12123	6998
1268	12131	6988
1269	12140	6978
1270	12149	6968
1271	12158	6958
1272	12168	6949
1273	12176	6938
1274	12185	6929
1275	12194	6919
1276	12203	6909
1277	12212	6899
1278	12221	6889
1279	12234	6881
1280	12244	6872
1281	12252	6862
1282	12261	6852
1283	12271	6843
1284	12279	6832
1285	12289	6823
1286	12298	6813
1287	12308	6804
1288	12318	6794
1289	12326	6784
1290	12335	6774
1291	12343	6763
1292	12350	6753
1293	12360	6744
1294	12370	6734
1295	12379	6724
1296	12389	6715
1297	12401	6707
1298	12408	6696
1299	12417	6686
1300	12426	6676
1301	12435	6666
1302	12443	6656
1303	12452	6646
1304	12460	6635
1305	12470	6626
1306	12482	6618
1307	12495	6610
1308	12503	6600
1309	12511	6590
1310	12521	6580
1311	12529	6570
1312	12539	6561
1313	12549	6551
1314	12557	6541
1315	12568	6532
1316	12576	6522
1317	12586	6512
1318	12594	6502
1319	12606	6494
1320	12617	6485
1321	12625	6474
1322	12632	6464
1323	12639	6453
1324	12647	6442
1325	12656	6433
1326	12665	6423
1327	12673	6413
1328	12682	6403
1329	12691	6393
1330	12701	6383
1331	12709	6373
1332	12718	6364
1333	12726	6353
1334	12736	6344
1335	12746	6335
1336	12756	6325
1337	12765	6316
1338	12772	6305
1339	12782	6295
1340	12791	6286
1341	12800	6276
1342	12810	6267
1343	12818	6256
1344	12826	6246
1345	12835	6236
1346	12848	6228
1347	12857	6218
1348	12865	6208
1349	12876	6199
1350	12885	6189
1351	12895	6180
1352	12905	6171
1353	12912	6160
1354	12921	6150
1355	12931	6141
1356	12939	6131
1357	12950	6122
1358	12962	6114
1359	12972	6104
1360	12980	6094
1361	12990	6084
1362	12998	6075
1363	13006	6064
1364	13014	6054
1365	13025	6045
1366	13034	6035
1367	13044	6026
1368	13052	6016
1369	13060	6005
1370	13070	5996
1371	13079	5986
