name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-gar_node1-N74_node2-N69_edge1-E1,2inor_1edge,gar,5.045736991,154.6346,286.88016,754.60664,685.73536,7065.6,10828.8,12089.6,9945.6,17.2,42.8,78.4,86.0,137.2,396.4,480.8,459.2,13.29568,37.17008,55.16896,57.09624,2.30902,27.01344,16.98561,35.43979,3124.8,2462.4,2779.2,3206.4,1.0,5.5,4.7,8.2,33.1,74.5,82.5,118.7,2.4298,6.35728,6.2792,9.69872,0.0,-10.585,-4.466,-12.225,0.0,271.2,208.2,409.0,0.0,0.0,0.0,0.0,0.0,20.7,11.6,25.1,0.0,4.641,3.291,6.73,371.6727333,808.061,1289.8304,1673.115333,1501.333333,3400.0,4992.0,5593.333333,59.33333333,127.3333333,204.0,274.6666667,331.3333333,842.0,1244.0,1453.333333,25.21073333,62.1082,94.18253333,113.8450667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1.0,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0.0,0.712,0.830666667,1.708,0.0,1.6,1.866666667,4.4,0.0,0.0,0.0,0.0,0.0,-1.6,-1.866666667,-3.466666667,0.0,-0.032,-0.037333333,-0.021333333,0.0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7423,20.50899,25.7423,1325.07,5753.26,0.8043,3.492158599,0.8043,0.0,3.49216,0.0,336378.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.230316
MOF_net-eea_node1-N83_node2-N47_edge1-E14,2inor_1edge,eea,1.103714702,230.4038667,484.6456,1497.5612,1447.147333,9399.333333,16304.0,16706.0,13953.33333,30.66666667,78.66666667,176.0,201.3333333,296.0,989.3333333,1384.666667,1445.333333,18.24746667,59.45626667,105.5202,115.8086667,1.6722,39.1461,19.7685,43.995,6216.5,5430.0,4513.5,5499.0,1.0,9.5,6.5,13.0,90.5,238.0,225.5,341.0,2.8562,11.8857,9.1959,15.9894,0.0,-18.29,-7.83,-19.375,0.0,658.0,385.5,827.0,0.0,0.0,0.0,0.0,0.0,65.5,40.5,92.0,0.0,9.015,5.49,12.41,250.7209333,523.787,824.6364,1016.619533,1085.333333,2320.0,3388.0,3639.333333,37.33333333,79.33333333,124.0,158.6666667,203.3333333,506.0,724.0,799.3333333,16.66613333,39.6858,58.85613333,68.10546667,10.3463219,12.93408571,20.34715048,22.03548571,55.99047619,70.74285714,106.6190476,105.7714286,1.0,1.561904762,2.285714286,2.847619048,3.104761905,6.8,9.219047619,12.34285714,0.5497,0.8888,1.244739048,1.463393333,52.76857143,114.5281905,151.0875163,200.8468981,0.0,0.343428571,0.906380952,1.629428571,0.0,0.742857143,2.580952381,5.971428571,0.0,0.0,0.0,0.0,0.0,-0.742857143,-1.580952381,-2.038095238,0.0,-0.014857143,0.019809524,0.16152381,0.0,-2.485714286,-5.143872857,-6.183042762,7.921371429,13.28914286,25.66628571,33.58765714,42.0,72.0,114.0,156.0,0.857142857,1.714285714,3.428571429,4.285714286,3.428571429,10.28571429,17.14285714,20.57142857,0.482142857,0.99,1.722857143,2.205,46.93714286,143.3485714,243.610812,290.5479549,0.0,0.84,1.98,1.98,0.0,1.714285714,7.714285714,7.714285714,0.0,0.0,0.0,0.0,0.0,-1.714285714,-1.714285714,-1.714285714,0.0,-0.034285714,0.274285714,0.274285714,0.0,-6.685714286,-7.548951429,-7.548951429,47.59623,34.40158,47.59623,697.941,5308.67,0.918,6.982475356,0.918,0.0,6.98248,0.0,334170.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.166666667,0.131472
MOF_net-gar_node1-N78_node2-N47_edge1-E5,2inor_1edge,gar,13.52688927,244.17946,495.948525,1364.58733,1664.292675,5426.2,11524.2,16547.5,17620.35,32.2,77.65,163.1,229.1,256.75,800.3,1313.1,1656.7,19.17178,55.462925,100.87533,135.52346,2.2095,27.6204,20.42775,47.50575,2127.6,2419.2,3326.4,3956.4,1.0,6.1,6.1,12.2,47.5,119.0,170.5,244.3,2.15862,6.96759,7.90419,13.77642,0.0,-12.043,-6.75,-18.341,0.0,267.8,255.6,551.8,0.0,0.0,0.0,0.0,0.0,32.9,26.4,64.0,0.0,4.986,4.41,10.048,171.9503802,349.686297,555.818598,685.8877525,755.980198,1562.138614,2327.247525,2450.534653,25.16831683,53.06930693,83.6039604,107.9405941,136.6732673,342.4158416,497.6237624,547.6039604,11.33211683,26.68682772,40.02052673,46.31658416,11.1158408,10.72928437,21.44426089,21.07111518,60.03214286,58.61785714,112.3928571,107.5035714,1.0,1.273214286,2.285714286,2.558928571,1.95,5.067857143,7.198214286,9.744642857,0.541039286,0.72208125,1.2316325,1.37225375,38.39178571,87.45191071,126.9241234,166.5705789,0.0,0.728830357,1.034848214,1.785321429,0.0,1.608928571,2.869642857,5.105357143,0.0,0.0,0.0,0.0,0.0,-1.608928571,-1.869642857,-3.192857143,0.0,-0.032178571,0.014035714,0.0345,0.0,-5.083928571,-6.009944286,-9.876228268,2.535771429,1.879714286,4.415485714,3.759428571,13.71428571,10.28571429,24.0,20.57142857,0.214285714,0.214285714,0.428571429,0.428571429,0.214285714,0.642857143,0.857142857,1.285714286,0.114192857,0.12045,0.234642857,0.2409,6.019285714,12.83357143,18.85285714,25.66714286,0.0,0.190714286,0.190714286,0.381428571,0.0,0.428571429,0.428571429,0.857142857,0.0,0.0,0.0,0.0,0.0,-0.428571429,-0.428571429,-0.857142857,0.0,-0.008571429,-0.008571429,-0.017142857,0.0,-1.285714286,-1.285714286,-2.571428571,15.67484,10.8025,15.67484,2002.77,4178.29,0.6728,1.403628823,0.6728,0.0,1.40363,0.0,85689.6,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.479329
MOF_net-ibd_node1-N42_node2-N19_edge1-E8,2inor_1edge,ibd,1.951924298,229.45198,475.916425,1040.97197,1203.074275,2602.6,6497.0,9827.9,10442.35,29.6,71.45,126.7,167.5,206.15,573.1,917.8,1058.9,18.05384,49.222465,80.67153,99.07857,2.4025,26.79433333,21.57729167,46.38504167,625.0,1004.166667,1441.666667,1695.833333,1.0,5.083333333,5.916666667,10.16666667,26.58333333,61.75,105.25,130.9166667,1.9321,5.171958333,7.338041667,10.34391667,0.0,-9.4075,-4.75,-14.1675,0.0,86.91666667,90.25,186.3333333,0.0,0.0,0.0,0.0,0.0,14.75,10.5,26.75,0.0,3.345,2.945,6.69,176.6578928,354.5246598,556.3861278,681.4239814,765.628866,1557.278351,2267.670103,2355.628866,25.95876289,53.93814433,83.91752577,107.8556701,137.8556701,341.6907216,483.6701031,523.5051546,11.50479794,26.80679588,39.41510515,45.0410701,11.5456,9.52,21.6432,19.94862222,62.33333333,52.0,114.3333333,105.5555556,1.0,1.111111111,2.222222222,2.333333333,1.333333333,4.0,5.777777778,8.0,0.536188889,0.627977778,1.196666667,1.285122222,31.05333333,71.81777778,109.7836238,144.1347349,0.0,0.9,1.047777778,1.838888889,0.0,2.0,2.777777778,4.555555556,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-3.777777778,0.0,-0.04,-4.52e-17,-0.035555556,0.0,-6.2,-6.311901111,-11.64523444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99511,9.14348,12.33858,2142.45,4529.56,0.6254,1.322221095,0.6254,0.0,1.32222,0.0,71707.5,0.0,0.0,0.238095238,0.0,0.619047619,0.0,0.142857143,0.0,0.0,0.0,0.0,0.472992
MOF_net-iac_node1-N79_node2-N19_edge1-E5,2inor_1edge,iac,8.243426327,306.06156,630.27904,1178.40672,1513.35584,2168.4,4990.4,7759.2,9121.6,44.4,102.4,170.4,233.6,290.4,828.8,1330.4,1675.2,25.79868,66.1696,111.6564,141.62816,1.4411,17.02275556,16.58857778,39.15764444,214.3333333,373.1111111,555.7777778,713.5555556,1.0,4.222222222,7.111111111,12.44444444,18.22222222,57.33333333,102.6666667,141.7777778,1.8233,4.185222222,9.237244444,11.99124444,0.0,-9.233333333,-6.566666667,-20.45333333,0.0,13.77777778,15.33333333,30.88888889,0.0,0.0,0.0,0.0,0.0,4.666666667,6.0,18.66666667,0.0,2.613333333,2.693333333,7.826666667,185.3488,399.381,630.5952,777.432,763.0,1704.0,2460.0,2568.0,29.0,62.0,98.0,126.0,160.0,402.0,586.0,652.0,12.4837,30.415,45.4498,52.2706,11.2576,10.268,21.42382222,23.38577778,60.66666667,56.0,103.5555556,92.44444444,1.0,1.222222222,2.444444444,2.888888889,1.666666667,5.0,7.333333333,7.555555556,0.539477778,0.693855556,1.2414,1.306111111,34.01666667,83.74555556,131.0167173,142.4929504,0.0,0.91,1.58,2.693333333,0.0,2.0,5.333333333,10.66666667,0.0,0.0,0.0,0.0,0.0,-2.0,-2.222222222,-2.888888889,0.0,-0.04,0.115555556,0.342222222,0.0,-6.4,-7.114271111,-8.385677778,3.080533333,5.168,9.626666667,7.042666667,16.33333333,28.0,32.66666667,18.66666667,0.333333333,0.666666667,1.333333333,1.0,1.333333333,4.0,5.333333333,3.333333333,0.1875,0.385,0.57,0.3775,18.25333333,55.74666667,77.98174267,50.10840933,0.0,0.326666667,0.886666667,0.723333333,0.0,0.666666667,4.666666667,4.333333333,0.0,0.0,0.0,0.0,0.0,-0.666666667,0.0,0.333333333,0.0,-0.013333333,0.24,0.246666667,0.0,-2.6,-0.671406667,0.628593333,18.71289,15.95625,18.41917,1584.68,5741.55,0.7546,2.734048065,0.7546,0.0,2.73405,0.0,164208.0,0.0,0.0,0.444444444,0.0,0.555555556,0.0,0.0,0.0,0.0,0.0,0.0,0.276001
MOF_net-myd_node1-N57_node2-N49_edge1-E15,2inor_1edge,myd,8.076690367,150.14088,273.38368,595.88496,659.54432,2040.0,4300.8,5465.6,6528.0,16.8,40.0,64.8,84.8,108.0,281.6,413.6,470.4,12.3396,31.33744,46.49736,57.24368,2.2193,21.86693333,16.24006667,38.46506667,522.0,704.0,600.0,1240.0,1.0,4.333333333,4.666666667,8.666666667,19.33333333,42.0,70.0,96.66666667,1.8241,4.280233333,5.446066667,8.776466667,0.0,-8.55,-4.28,-13.54,0.0,53.33333333,60.0,114.6666667,0.0,0.0,0.0,0.0,0.0,10.0,6.0,17.0,0.0,2.7,2.32,5.24,267.8294,561.816,909.4804,1127.927,1064.0,2304.0,3412.0,3824.0,42.0,88.0,144.0,182.0,232.0,576.0,832.0,990.0,17.3658,42.0728,63.4032,76.663,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0.0,0.89,0.89,1.78,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0,-4.0,0.0,-0.04,-0.04,-0.08,0.0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.66207,28.37079,33.39313,1039.65,6753.75,0.8769,5.69652323,0.8769,0.0,5.69652,0.0,176721.0,0.0,0.0,0.571428571,0.0,0.095238095,0.0,0.333333333,0.0,0.0,0.0,0.0,0.153936
MOF_net-gar_node1-N73_node2-N14_edge1-E1,2inor_1edge,gar,1.487301037,154.41188,281.50576,758.56312,623.58368,6960.8,11113.6,12388.0,9699.2,17.2,43.2,78.4,80.0,142.4,432.0,548.0,502.4,13.32248,37.91824,54.39184,54.13776,2.19766,25.66984,13.8511,30.15542,3072.4,2533.6,2988.4,3111.2,1.0,5.6,4.2,7.8,35.2,83.2,95.2,133.6,2.4432,6.54432,5.76744,9.42264,0.0,-11.332,-4.448,-12.388,0.0,279.2,193.6,402.8,0.0,0.0,0.0,0.0,0.0,22.4,11.8,29.8,0.0,4.824,3.098,6.626,371.6727333,808.061,1289.8304,1673.115333,1501.333333,3400.0,4992.0,5593.333333,59.33333333,127.3333333,204.0,274.6666667,331.3333333,842.0,1244.0,1453.333333,25.21073333,62.1082,94.18253333,113.8450667,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1.0,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0.0,0.712,0.830666667,1.708,0.0,1.6,1.866666667,4.4,0.0,0.0,0.0,0.0,0.0,-1.6,-1.866666667,-3.466666667,0.0,-0.032,-0.037333333,-0.021333333,0.0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.37598,21.37058,26.06097,1330.35,5765.11,0.7971,3.454253139,0.7971,0.0,3.45425,0.0,332071.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.230759
MOF_net-fgl_node1-N24_node2-N18_edge1-E13,2inor_1edge,fgl,3.03258847,106.2615,201.5568,378.745,387.9904,1698.5,3462.0,4596.0,3384.0,12.5,27.0,42.0,47.0,73.0,189.0,241.0,192.0,8.7313,20.294,29.8838,29.0458,3.5596,27.6096,23.23226667,46.51746667,766.3333333,938.0,1212.0,1442.666667,1.0,4.333333333,5.0,8.666666667,20.33333333,46.33333333,69.0,83.0,1.6932,4.121,5.4474,7.8692,0.0,-6.466666667,-2.863333333,-8.256666667,0.0,85.66666667,95.0,190.0,0.0,0.0,0.0,0.0,0.0,10.33333333,6.0,16.33333333,0.0,2.443333333,2.363333333,5.393333333,246.6349,528.972,838.7894,1041.2045,1010.5,2244.0,3257.0,3395.0,38.5,82.0,130.0,169.0,212.0,534.0,778.0,861.0,16.46025,40.04,59.9586,69.1867,11.4016,9.894,22.23293333,17.02666667,61.5,54.0,110.8333333,88.16666667,1.0,1.166666667,2.333333333,2.0,1.5,4.5,6.0,6.333333333,0.537833333,0.660916667,1.195,1.079333333,32.535,77.78166667,107.497538,119.3121023,0.0,0.905,1.103333333,1.705,0.0,2.0,3.833333333,4.5,0.0,0.0,0.0,0.0,0.0,-2.0,-1.666666667,-3.333333333,0.0,-0.04,0.09,-0.006666667,0.0,-6.3,-4.685703333,-10.16785167,10.5376,16.014,33.2396,26.556,56.5,87.0,150.5,100.5,1.0,2.0,4.0,3.5,5.0,15.0,21.5,16.5,0.5477,1.1473,1.9725,1.55585,41.425,155.375,230.152614,193.538921,0.0,1.18,2.02,2.64,0.0,2.5,8.5,12.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.5,1.0,0.0,-0.05,0.33,0.51,0.0,-8.85,-5.95711,-5.560665,49.39078,44.6722,49.39078,602.75,7176.49,0.9325,11.10256508,0.9325,0.0,11.1026,0.0,495384.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166666667,0.0839896
MOF_net-myd_node1-N41_node2-N49_edge1-E15,2inor_1edge,myd,7.596296675,156.675,287.46112,610.48824,910.56512,1439.4,3501.6,5982.8,5865.6,19.8,42.4,75.6,118.4,121.2,339.2,515.6,494.4,13.54584,31.8808,54.94692,73.45472,2.3222,25.45031111,29.60942222,56.01342222,339.0,676.6666667,968.0,1433.333333,1.0,5.111111111,7.555555556,12.88888889,27.11111111,70.66666667,133.3333333,175.5555556,1.817266667,5.046844444,8.452355556,12.25795556,0.0,-8.946666667,-5.986666667,-14.88,0.0,52.44444444,100.0,176.8888889,0.0,0.0,0.0,0.0,0.0,14.0,17.33333333,38.0,0.0,3.073333333,3.613333333,7.8,426.2011333,945.54,1533.614933,1907.104,1663.333333,3888.0,5773.333333,6416.0,69.33333333,149.3333333,245.3333333,310.6666667,394.6666667,992.0,1458.666667,1722.666667,28.72693333,71.8256,109.6874667,131.1934667,10.78445714,11.49685714,24.4107619,22.31695238,57.92857143,62.57142857,121.3333333,97.80952381,1.0,1.404761905,2.80952381,2.833333333,2.214285714,6.642857143,10.14285714,10.19047619,0.544880952,0.802083333,1.4725,1.375059524,38.885,103.3411905,168.6043291,167.9806875,0.0,0.926428571,1.456428571,2.147857143,0.0,2.0,4.714285714,8.071428571,0.0,0.0,0.0,0.0,0.0,-2.0,-1.833333333,-2.404761905,0.0,-0.04,0.096190476,0.243333333,0.0,-6.728571429,-7.297946667,-8.05099381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.2818,29.83523,35.07563,930.308,6831.58,0.8844,6.494441099,0.8844,0.0,6.49446,0.0,228990.0,0.0,0.0,0.571428571,0.0,0.095238095,0.0,0.333333333,0.0,0.0,0.0,0.0,0.136178
MOF_net-ctn_node1-N83_node2-N10_edge1-E1,2inor_1edge,ctn,0.504929374,112.0737429,210.5955429,591.3339429,330.9243429,5556.571429,8338.285714,5478.857143,2180.571429,13.0,33.42857143,64.28571429,42.0,123.4285714,404.5714286,397.7142857,155.1428571,9.7825,29.21545714,42.14888571,26.14705714,1.79142,26.43144,12.26751,24.92409,3472.0,2659.2,900.0,1677.6,1.0,6.0,3.9,6.6,42.6,109.2,67.5,105.6,2.31526,6.98448,4.97769,7.5201,0.0,-11.46,-4.008,-9.885,0.0,314.4,115.8,227.4,0.0,0.0,0.0,0.0,0.0,27.6,9.6,21.0,0.0,5.028,2.418,4.92,410.5894,898.671,1436.3704,1871.152,1648.0,3768.0,5536.0,6220.0,66.0,142.0,228.0,308.0,370.0,942.0,1396.0,1636.0,27.9474,69.1614,105.1268,127.4644,10.70074125,12.01783125,18.9904725,18.9637125,58.05,65.85,103.5,93.45,1.0,1.425,2.0,2.425,2.7,5.55,6.975,9.825,0.54565,0.8075375,1.114295,1.2583725,49.255,99.75075,123.5525,170.2403958,0.0,0.322625,0.700875,1.5505,0.0,0.725,1.575,5.275,0.0,0.0,0.0,0.0,0.0,-0.725,-1.575,-2.3,0.0,-0.0145,-0.0315,0.107,0.0,-2.175,-4.725,-6.56302175,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0.0,0.2225,0.2225,0.445,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,-0.5,-0.5,-1.0,0.0,-0.01,-0.01,-0.02,0.0,-1.5,-1.5,-3.0,37.22674,32.05703,36.60572,554.115,7354.84,0.9379,12.4488818,0.9379,0.0,12.4489,0.0,631171.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0753401
MOF_net-gar_node1-N79_node2-N43_edge1-E15,2inor_1edge,gar,5.047656657,410.91362,872.575515,2023.38183,2613.029365,5132.2,11560.6,18110.9,20186.55,61.2,144.35,278.1,392.5,452.85,1386.1,2299.7,2976.1,33.26948,93.115355,171.45599,228.79609,1.0803,19.6326,18.77715,44.1786,1030.75,1285.75,1975.75,2129.75,1.0,5.5,8.5,15.5,37.0,110.0,173.5,247.0,2.0407,6.0507,11.46235,15.9224,0.0,-12.2575,-8.925,-25.6625,0.0,126.75,119.25,261.75,0.0,0.0,0.0,0.0,0.0,19.25,19.5,49.75,0.0,4.165,4.17,11.415,312.6867111,688.0590303,1107.645527,1387.079541,1186.080808,2754.424242,3996.969697,4462.383838,51.41414141,109.4141414,178.7878788,228.4646465,288.2020202,721.2121212,1051.272727,1249.171717,20.79200202,51.79626667,78.16549899,94.0982404,10.832645,11.443125,21.75790333,25.24007667,58.35,62.4,104.7333333,101.4666667,1.0,1.383333333,2.566666667,3.183333333,2.25,6.15,9.1,10.03333333,0.544286667,0.787838333,1.31255,1.464181667,40.6265,99.68483333,152.2735532,173.504864,0.0,0.782,1.579,2.5945,0.0,1.7,5.4,10.65,0.0,0.0,0.0,0.0,0.0,-1.7,-2.133333333,-2.483333333,0.0,-0.034,0.125333333,0.370333333,0.0,-5.61,-7.049984667,-7.379961667,2.77248,4.6512,8.664,6.3384,14.7,25.2,29.4,16.8,0.3,0.6,1.2,0.9,1.2,3.6,4.8,3.0,0.16875,0.3465,0.513,0.33975,16.428,50.172,70.1835684,45.0975684,0.0,0.294,0.798,0.651,0.0,0.6,4.2,3.9,0.0,0.0,0.0,0.0,0.0,-0.6,0.0,0.3,0.0,-0.012,0.216,0.222,0.0,-2.34,-0.604266,0.565734,31.70015,24.74601,31.60038,1011.41,6346.96,0.8429,5.289481281,0.8429,0.0,5.28949,0.0,520543.0,0.0,0.0,0.476190476,0.0,0.0,0.0,0.523809524,0.0,0.0,0.0,0.0,0.159354
MOF_net-ssa_node1-N41_node2-N41_edge1-E0,2inor_1edge,ssa,6.353385948,137.014,254.6304,470.334,930.24,1455.0,3276.0,5790.0,5040.0,19.0,36.0,66.0,120.0,102.0,288.0,426.0,360.0,12.0774,25.2,47.2746,69.3,3.5344,34.2912,57.528,93.248,729.0,1134.0,1944.0,2700.0,1.0,6.0,12.0,20.0,36.0,108.0,216.0,300.0,1.5876,5.67,11.6424,17.388,0.0,-6.96,-8.04,-12.0,0.0,120.0,252.0,440.0,0.0,0.0,0.0,0.0,0.0,18.0,36.0,70.0,0.0,3.06,5.88,11.4,639.1996,1493.178,2498.324,3188.058,2494.0,6240.0,9728.0,10872.0,106.0,236.0,400.0,520.0,636.0,1652.0,2572.0,3060.0,44.425,114.9148,183.6528,222.8352,9.2416,15.504,30.06023529,29.72685714,49.0,84.0,136.8235294,102.5882353,1.0,2.0,4.0,4.109243697,4.0,12.0,19.32773109,16.65546218,0.5625,1.155,2.042773109,1.773088235,54.76,167.24,289.7040091,243.080186,0.0,0.98,2.271764706,2.713529412,0.0,2.0,8.453781513,14.1092437,0.0,0.0,0.0,0.0,0.0,-2.0,-1.663865546,-0.109243697,0.0,-0.04,0.276302521,0.717815126,0.0,-7.8,-9.54919042,-2.44027042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.7902,35.98082,38.7902,873.238,5882.8,0.8868,5.974171208,0.8868,0.0,5.97416,0.0,107610.0,0.0,0.0,0.333333333,0.0,0.333333333,0.0,0.333333333,0.0,0.0,0.0,0.0,0.148439
