name,data_type,net,KVRH,f-chi-0-all,f-chi-1-all,f-chi-2-all,f-chi-3-all,f-Z-0-all,f-Z-1-all,f-Z-2-all,f-Z-3-all,f-I-0-all,f-I-1-all,f-I-2-all,f-I-3-all,f-T-0-all,f-T-1-all,f-T-2-all,f-T-3-all,f-S-0-all,f-S-1-all,f-S-2-all,f-S-3-all,mc-chi-0-all,mc-chi-1-all,mc-chi-2-all,mc-chi-3-all,mc-Z-0-all,mc-Z-1-all,mc-Z-2-all,mc-Z-3-all,mc-I-0-all,mc-I-1-all,mc-I-2-all,mc-I-3-all,mc-T-0-all,mc-T-1-all,mc-T-2-all,mc-T-3-all,mc-S-0-all,mc-S-1-all,mc-S-2-all,mc-S-3-all,D_mc-chi-0-all,D_mc-chi-1-all,D_mc-chi-2-all,D_mc-chi-3-all,D_mc-Z-0-all,D_mc-Z-1-all,D_mc-Z-2-all,D_mc-Z-3-all,D_mc-I-0-all,D_mc-I-1-all,D_mc-I-2-all,D_mc-I-3-all,D_mc-T-0-all,D_mc-T-1-all,D_mc-T-2-all,D_mc-T-3-all,D_mc-S-0-all,D_mc-S-1-all,D_mc-S-2-all,D_mc-S-3-all,f-lig-chi-0,f-lig-chi-1,f-lig-chi-2,f-lig-chi-3,f-lig-Z-0,f-lig-Z-1,f-lig-Z-2,f-lig-Z-3,f-lig-I-0,f-lig-I-1,f-lig-I-2,f-lig-I-3,f-lig-T-0,f-lig-T-1,f-lig-T-2,f-lig-T-3,f-lig-S-0,f-lig-S-1,f-lig-S-2,f-lig-S-3,lc-chi-0-all,lc-chi-1-all,lc-chi-2-all,lc-chi-3-all,lc-Z-0-all,lc-Z-1-all,lc-Z-2-all,lc-Z-3-all,lc-I-0-all,lc-I-1-all,lc-I-2-all,lc-I-3-all,lc-T-0-all,lc-T-1-all,lc-T-2-all,lc-T-3-all,lc-S-0-all,lc-S-1-all,lc-S-2-all,lc-S-3-all,lc-alpha-0-all,lc-alpha-1-all,lc-alpha-2-all,lc-alpha-3-all,D_lc-chi-0-all,D_lc-chi-1-all,D_lc-chi-2-all,D_lc-chi-3-all,D_lc-Z-0-all,D_lc-Z-1-all,D_lc-Z-2-all,D_lc-Z-3-all,D_lc-I-0-all,D_lc-I-1-all,D_lc-I-2-all,D_lc-I-3-all,D_lc-T-0-all,D_lc-T-1-all,D_lc-T-2-all,D_lc-T-3-all,D_lc-S-0-all,D_lc-S-1-all,D_lc-S-2-all,D_lc-S-3-all,D_lc-alpha-0-all,D_lc-alpha-1-all,D_lc-alpha-2-all,D_lc-alpha-3-all,func-chi-0-all,func-chi-1-all,func-chi-2-all,func-chi-3-all,func-Z-0-all,func-Z-1-all,func-Z-2-all,func-Z-3-all,func-I-0-all,func-I-1-all,func-I-2-all,func-I-3-all,func-T-0-all,func-T-1-all,func-T-2-all,func-T-3-all,func-S-0-all,func-S-1-all,func-S-2-all,func-S-3-all,func-alpha-0-all,func-alpha-1-all,func-alpha-2-all,func-alpha-3-all,D_func-chi-0-all,D_func-chi-1-all,D_func-chi-2-all,D_func-chi-3-all,D_func-Z-0-all,D_func-Z-1-all,D_func-Z-2-all,D_func-Z-3-all,D_func-I-0-all,D_func-I-1-all,D_func-I-2-all,D_func-I-3-all,D_func-T-0-all,D_func-T-1-all,D_func-T-2-all,D_func-T-3-all,D_func-S-0-all,D_func-S-1-all,D_func-S-2-all,D_func-S-3-all,D_func-alpha-0-all,D_func-alpha-1-all,D_func-alpha-2-all,D_func-alpha-3-all,Di,Df,Dif,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,3_cycle_norm,4_cycle_norm,5_cycle_norm,6_cycle_norm,7_cycle_norm,8_cycle_norm,9_cycle_norm,10_cycle_norm,11_cycle_norm,12_cycle_norm,density
MOF_net-uko_node1-N73_edge1-E8,1inor_1edge,uko,0.547837558,126.391,233.3696,383.0548,327.2128,5264.0,6912.0,5248.0,4608.0,14.0,32.0,40.0,40.0,80.0,192.0,208.0,192.0,11.0156,26.28,28.5964,26.6304,2.8561,23.2544,12.9285,24.5557,2304,1536.0,864.0,1632.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,2.1904,4.3216,3.4188,5.5796,0,-7.0,-2.58,-6.08,0,160.0,126.0,206.0,0,0,0,0,0,8.0,3.0,7.0,0,3.0,2.13,3.63,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.45498,14.33428,22.40403,1622.01,5552.18,0.8351,2.858570749,0.8351,0.0,2.85857,0.0,160688.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.5,0.0,0.0,0.0,0.0,0.292139
MOF_net-snk_node1-N47_edge1-E15,1inor_1edge,snk,4.059188042,444.6846,951.01425,2923.8461,3620.76575,9996.0,22818.0,35381.0,37449.5,62.0,154.5,355.0,507.0,549.5,1791.0,3037.0,3883.0,33.9932,107.87105,213.7155,294.2366,1.44,39.252,28.98,66.876,3969,4788.0,7371.0,7686.0,1,10.0,10.0,20.0,100.0,260.0,370.0,520.0,2.8224,12.3984,14.4648,24.1248,0,-20.71,-12.15,-31.73,0,554.0,513.0,1138.0,0,0,0,0,0,74.0,63.0,148.0,0,9.42,8.19,19.24,293.5527692,625.9190769,1012.090831,1268.866015,1158.923077,2566.153846,3794.153846,4257.230769,46.61538462,98.46153846,160.9230769,206.0,259.3846154,648.0,943.0769231,1119.076923,19.2742,47.14769231,71.31996923,86.30503077,10.83916667,11.42278571,22.91178095,24.04545714,58.38095238,62.28571429,116.0952381,120.0,1,1.380952381,2.571428571,2.952380952,2.238095238,6.142857143,9.238095238,12.0,0.544214286,0.7865,1.360752381,1.568066667,40.45285714,99.49380952,152.0178897,193.7141129,0,0.788571429,1.253333333,1.88,0,1.714285714,3.904761905,5.714285714,0,0,0,0,0,-1.714285714,-1.904761905,-3.047619048,0,-0.034285714,0.064761905,0.076190476,0,-5.657142857,-6.516317143,-9.869375238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,16.73558,14.239,16.65297,1671.69,4968.93,0.7757,2.305687084,0.7757,0.0,2.30569,0.0,56653.5,0.0,0.0,0.833333333,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.336429
MOF_net-gme_node1-N79_edge1-E1,1inor_1edge,gme,1.523378606,384.6188,810.5824,1405.2424,1917.2784,1708.0,3816.0,6220.0,8248.0,60.0,136.0,224.0,312.0,384.0,1104.0,1784.0,2328.0,32.4988,82.348,141.7904,182.9224,0.9604,13.0928,15.3762,36.6128,9,93.0,117.0,237.0,1,4.0,8.0,14.0,16.0,60.0,108.0,156.0,1.7689,3.9102,10.4272,13.1404,0,-9.44,-7.85,-23.64,0,-19.0,-15.0,-37.0,0,0,0,0,0,1.0,5.0,17.0,0,2.38,2.8,8.74,414.1032,948.396,1505.27,1944.577,1566.0,3840.0,5480.0,6088.0,70.0,152.0,244.0,326.0,396.0,1008.0,1492.0,1746.0,28.6742,72.7496,109.9892,131.7566,10.5376,12.138,23.212,26.904,56.5,66.0,97.0,84.0,1,1.5,3.0,3.5,2.5,7.5,11.0,9.0,0.5477,0.85855,1.4171,1.39845,41.425,113.565,176.862614,158.940297,0,0.935,2.22,3.215,0,2.0,9.0,15.5,0,0,0,0,0,-2.0,-2.0,-1.5,0,-0.04,0.32,0.69,0,-6.9,-7.00711,-4.26422,4.6208,7.752,14.44,10.564,24.5,42.0,49.0,28.0,0.5,1.0,2.0,1.5,2.0,6.0,8.0,5.0,0.28125,0.5775,0.855,0.56625,27.38,83.62,116.972614,75.162614,0,0.49,1.33,1.085,0,1.0,7.0,6.5,0,0,0,0,0,-1.0,0.0,0.5,0,-0.02,0.36,0.37,0,-3.9,-1.00711,0.94289,75.13807,67.96192,74.98828,477.705,7418.13,0.9326,14.48206358,0.9326,0.0,14.4821,0.0,852738.0,0.0,0.0,0.5,0.0,0.166666667,0.0,0.333333333,0.0,0.0,0.0,0.0,0.0643969
MOF_net-wkl_node1-N61_edge1-E8,1inor_1edge,wkl,4.497333632,198.4006,350.88,946.3488,961.4112,2371.0,6192.0,10278.0,12096.0,22.0,54.0,102.0,132.0,156.0,426.0,726.0,840.0,19.1551,50.7204,87.1248,106.7844,1.8496,23.392,17.5712,51.2992,441,840.0,1386.0,1848.0,1,5.0,6.0,12.0,25.0,55.0,110.0,140.0,2.89,6.205,11.016,15.164,0,-10.4,-4.76,-21.4,0,65.0,60.0,164.0,0,0,0,0,0,14.0,8.0,32.0,0,4.85,3.72,11.48,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,52.09354,51.60669,52.09354,1229.76,5379.17,0.8431,3.687875633,0.8431,0.0,3.68787,0.0,64043.9,0.0,0.272727273,0.545454545,0.0,0.181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.228614
MOF_net-uko_node1-N18_edge1-E1,1inor_1edge,uko,6.108097808,127.7476,256.7616,547.5288,476.5088,2114.0,4656.0,6286.0,5136.0,14.0,34.0,56.0,58.0,98.0,266.0,356.0,296.0,9.81,25.55,38.074,37.6096,3.5344,29.1024,20.3134,39.4142,729,972.0,1296.0,1323.0,1,4.5,4.5,7.0,22.5,49.5,67.5,76.5,1.5876,4.1391,4.9833,6.615,0,-7.02,-2.345,-7.805,0,85.5,73.5,140.0,0,0,0,0,0,12.5,6.0,12.5,0,2.385,1.715,3.57,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,22.9554,15.8205,22.9554,1472.21,6317.36,0.7828,3.359051158,0.7828,0.0,3.35906,0.0,282430.0,0.0,0.0,0.333333333,0.0,0.166666667,0.0,0.5,0.0,0.0,0.0,0.0,0.233042
MOF_net-uoh_node1-N73_edge1-E8,1inor_1edge,uoh,0.685352789,126.391,233.3696,383.0548,327.2128,5264.0,6912.0,5248.0,4608.0,14.0,32.0,40.0,40.0,80.0,192.0,208.0,192.0,11.0156,26.28,28.5964,26.6304,2.8561,23.2544,12.9285,24.5557,2304,1536.0,864.0,1632.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,2.1904,4.3216,3.4188,5.5796,0,-7.0,-2.58,-6.08,0,160.0,126.0,206.0,0,0,0,0,0,8.0,3.0,7.0,0,3.0,2.13,3.63,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,32.66995,31.70589,32.66446,1038.54,5483.72,0.9017,4.761175588,0.9017,0.0,4.76119,0.0,200729.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.0,0.166666667,0.0,0.0,0.0,0.189386
MOF_net-vbm_node1-N69_edge1-E13,1inor_1edge,vbm,3.004069279,197.0,349.7052,1077.4328,1013.3008,9768.0,15552.0,13424.0,13632.0,22.0,56.0,112.0,128.0,196.0,592.0,668.0,704.0,16.7158,50.264,75.4456,82.9536,1.4884,28.2918,15.555,35.4532,4356,3564.0,1980.0,4488.0,1,7.0,5.0,10.0,49.0,112.0,105.0,182.0,2.7889,8.6005,6.4295,12.5918,0,-14.65,-6.65,-16.86,0,408.0,300.0,592.0,0,0,0,0,0,33.0,20.0,44.0,0,6.54,4.5,9.16,274.3810667,581.536,923.4804,1177.533667,1134.666667,2480.0,3632.0,3926.666667,42.66666667,90.66666667,144.0,191.3333333,234.6666667,592.0,864.0,980.6666667,18.36906667,44.4752,66.82186667,79.15673333,11.47819333,9.7903,20.09889333,17.9894,62.13333333,53.6,109.3333333,95.2,1,1.133333333,2.0,2.133333333,1.533333333,3.8,4.933333333,7.2,0.5369,0.6391,1.101053333,1.166293333,34.73,72.39533333,99.14,135.6107124,0,0.712,0.830666667,1.708,0,1.6,1.866666667,4.4,0,0,0,0,0,-1.6,-1.866666667,-3.466666667,0,-0.032,-0.037333333,-0.021333333,0,-4.8,-5.6,-10.29428133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,21.24092,17.19469,18.89715,1291.41,5812.1,0.8649,3.892544353,0.8649,0.0,3.89255,0.0,147490.0,0.0,0.0,0.916666667,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222194
MOF_net-wfe_node1-N76_edge1-none,1inor_1edge,wfe,29.83127528,273.6053,497.0112,1395.2128,1414.1152,2160.0,6144.0,11104.0,14016.0,31.0,80.0,154.0,204.0,242.0,712.0,1244.0,1504.0,23.9959,66.6928,118.2034,154.4972,1.7161,21.63072,16.14444,51.68212,144,460.8,604.8,1104.0,1,4.8,6.0,12.4,23.6,57.6,112.0,148.0,1.9321,4.87056,8.49012,12.78244,0,-10.224,-4.464,-23.208,0,19.2,21.6,56.8,0,0,0,0,0,12.0,6.8,30.4,0,3.168,2.232,8.04,60.3394,83.181,117.5104,94.6688,328.0,456.0,640.0,512.0,6.0,10.0,12.0,8.0,22.0,42.0,28.0,8.0,3.3174,5.6826,6.6284,4.2632,11.8336,8.772,20.6056,23.6672,64.0,48.0,112.0,128.0,1,1.0,2.0,2.0,1.0,3.0,4.0,2.0,0.5329,0.5621,1.095,1.0658,28.09,59.89,87.98,56.18,0,0.89,0.89,0.0,0,2.0,2.0,0.0,0,0,0,0,0,-2.0,-2.0,0.0,0,-0.04,-0.04,0.0,0,-6.0,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.99507,3.56846,6.99507,0.0,0.0,0.3323,0.250620329,0.0,0.3323,0.0,0.250619,0.0,1683.28,0.321428571,0.428571429,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32591
MOF_net-ums_node1-N73_edge1-E8,1inor_1edge,ums,0.726314264,126.391,233.3696,383.0548,327.2128,5264.0,6912.0,5248.0,4608.0,14.0,32.0,40.0,40.0,80.0,192.0,208.0,192.0,11.0156,26.28,28.5964,26.6304,2.8561,23.2544,12.9285,24.5557,2304,1536.0,864.0,1632.0,1,4.0,3.0,5.0,16.0,32.0,36.0,52.0,2.1904,4.3216,3.4188,5.5796,0,-7.0,-2.58,-6.08,0,160.0,126.0,206.0,0,0,0,0,0,8.0,3.0,7.0,0,3.0,2.13,3.63,177.0894,355.011,557.1304,682.442,768.0,1560.0,2272.0,2360.0,26.0,54.0,84.0,108.0,138.0,342.0,484.0,524.0,11.5274,26.8422,39.4612,45.1084,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,42.33892,41.74866,42.33892,933.397,5518.42,0.9086,5.371817763,0.9086,0.0,5.37182,0.0,226473.0,0.0,0.0,0.333333333,0.0,0.5,0.0,0.166666667,0.0,0.0,0.0,0.0,0.169142
MOF_net-why_node1-N81_edge1-E0,1inor_1edge,why,5.632964492,203.7418,392.16,843.666,934.992,4648.0,8832.0,18960.0,20160.0,23.0,56.0,96.0,132.0,152.0,416.0,720.0,864.0,17.3495,44.092,76.776,102.5796,2.7225,22.704,20.79,63.7065,900,960.0,3240.0,2700.0,1,4.0,6.0,12.0,16.0,40.0,84.0,108.0,1.7161,3.8252,8.1744,11.6328,0,-7.16,-2.7,-18.81,0,88.0,72.0,270.0,0,0,0,0,0,6.0,3.0,21.0,0,2.32,1.62,6.84,215.9569,451.911,767.7004,989.227,880.0,1896.0,3028.0,3460.0,33.0,70.0,120.0,158.0,190.0,490.0,762.0,926.0,13.8537,33.8646,54.1016,67.9534,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,15.10823,12.7437,14.61108,1928.87,5044.47,0.7407,1.937113761,0.7407,0.0,1.93711,0.0,57559.9,0.0,0.25,0.166666667,0.583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.382373
MOF_net-lcy-e_node1-N16_edge1-E0,1inor_1edge,lcy-e,10.45839251,196.577,356.9056,1323.4894,1070.51,8018.0,15928.0,20890.0,16232.0,22.0,60.0,136.0,140.0,236.0,792.0,1058.0,968.0,17.3332,57.2572,94.8674,96.8132,1.2769,30.0919,15.6844,39.6065,3481,3658.0,5251.0,4838.0,1,8.0,6.0,12.0,64.0,160.0,184.0,256.0,3.0976,10.3488,9.8736,15.9104,0,-17.59,-7.1,-21.49,0,410.0,265.0,626.0,0,0,0,0,0,44.0,25.0,64.0,0,8.2,4.95,12.08,254.8735667,542.521,914.2404,1187.263667,1026.666667,2264.0,3572.0,4086.666667,39.66666667,84.66666667,144.0,191.3333333,228.6666667,590.0,914.0,1108.666667,16.59036667,40.9178,65.04586667,81.57273333,11.12278667,10.8086,19.59218667,18.4348,60.26666667,59.2,106.6666667,94.4,1,1.266666667,2.0,2.266666667,2.066666667,4.6,5.866666667,8.4,0.5409,0.7161,1.107106667,1.208386667,41.37,84.90066667,110.3,151.4414248,0,0.534,0.771333333,1.636,0,1.2,1.733333333,4.8,0,0,0,0,0,-1.2,-1.733333333,-2.933333333,0,-0.024,-0.034666667,0.037333333,0,-3.6,-5.2,-8.588562667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,25.05472,20.713,24.69142,1344.04,4755.56,0.8169,2.89039225,0.8169,0.0,2.8904,0.0,73425.4,0.0,0.25,0.333333333,0.0,0.416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.282626
MOF_net-ukr_node1-N10_edge1-E1,1inor_1edge,ukr,0.117180387,112.2774,194.9104,405.2072,387.4128,880.0,2208.0,3216.0,2976.0,13.0,30.0,46.0,50.0,80.0,208.0,280.0,234.0,9.9661,24.1046,34.8354,33.5362,1.7161,18.0256,13.40785,27.46415,144,384.0,396.0,588.0,1,4.0,4.5,7.0,17.0,38.0,58.5,68.0,1.9321,4.0588,5.67815,7.2975,0,-8.52,-4.34,-11.795,0,16.0,21.0,35.0,0,0,0,0,0,8.0,4.0,11.0,0,2.64,2.17,4.48,352.2144,762.756,1216.5604,1574.097,1428.0,3216.0,4720.0,5280.0,56.0,120.0,192.0,258.0,312.0,792.0,1168.0,1362.0,23.8424,58.5816,88.7104,107.0354,11.8336,8.772,20.6056,17.544,64.0,48.0,112.0,96.0,1,1.0,2.0,2.0,1.0,3.0,4.0,6.0,0.5329,0.5621,1.095,1.1242,28.09,59.89,87.98,119.78,0,0.89,0.89,1.78,0,2.0,2.0,4.0,0,0,0,0,0,-2.0,-2.0,-4.0,0,-0.04,-0.04,-0.08,0,-6.0,-6.0,-12.0,2.9584,2.193,5.1514,4.386,16.0,12.0,28.0,24.0,0.25,0.25,0.5,0.5,0.25,0.75,1.0,1.5,0.133225,0.140525,0.27375,0.28105,7.0225,14.9725,21.995,29.945,0,0.2225,0.2225,0.445,0,0.5,0.5,1.0,0,0,0,0,0,-0.5,-0.5,-1.0,0,-0.01,-0.01,-0.02,0,-1.5,-1.5,-3.0,42.52544,38.87077,41.75503,796.555,6893.59,0.871,7.537862397,0.871,0.0,7.53786,0.0,592175.0,0.0,0.166666667,0.333333333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.11555
MOF_net-yfm_node1-N85_edge1-E13,1inor_1edge,yfm,0.872958434,118.78,218.7504,430.407,647.496,1356.0,3222.0,4494.0,3528.0,15.0,30.0,52.0,78.0,86.0,236.0,300.0,214.0,9.617,21.4914,35.508,44.3982,3.5344,36.5472,38.352,71.4776,729,1215.0,1296.0,1728.0,1,6.0,8.0,15.0,36.0,90.0,144.0,186.0,1.5876,5.5944,7.7616,11.4282,0,-8.16,-5.36,-9.82,0,117.0,168.0,341.0,0,0,0,0,0,21.0,24.0,59.0,0,3.12,3.92,9.83,265.71496,588.9276,933.64072,1152.325,1051.6,2448.0,3510.4,3613.6,42.8,92.0,146.4,189.2,238.4,602.4,882.4,975.6,17.92332,44.4444,66.66296,76.32052,10.2784,12.8112,26.16608,17.0192,55.0,69.6,106.4,69.2,1,1.6,3.2,2.2,2.8,8.4,11.2,7.6,0.55066,0.91784,1.458,1.01818,44.092,124.3,164.0151368,124.7660912,0,0.944,1.756,1.678,0,2.0,8.8,7.0,0,0,0,0,0,-2.0,-0.8,-1.4,0,-0.04,0.424,0.26,0,-7.08,-2.048532,-4.825688,6.06336,11.0568,22.47056,17.736,32.4,60.0,98.0,61.2,0.6,1.4,2.8,2.4,3.8,11.4,16.4,12.0,0.33158,0.80542,1.359,1.01984,27.522,112.322,166.5260912,130.8751368,0,0.766,1.438,1.756,0,1.6,6.4,8.8,0,0,0,0,0,-0.4,1.6,1.6,0,-0.032,0.272,0.424,0,-5.88,-3.565688,-2.048532,38.63543,34.15349,38.46487,775.898,6903.97,0.8999,8.007367597,0.8999,0.0,8.00734,0.0,395671.0,0.0,0.333333333,0.111111111,0.0,0.0,0.0,0.333333333,0.0,0.222222222,0.0,0.0,0.112384
