name,source_folder,rho,POAV,Porosity
MOF_net-pts-e_node1-N85_edge1-E3,descriptors_2,0.293662,2.78756,0.8186
MOF_net-pts-e_node1-N85_edge1-E5,descriptors_2,0.227246,3.81304,0.8665
MOF_net-pts-e_node1-N85_edge1-E8,descriptors_2,0.170034,5.28012,0.8978
MOF_net-pts-e_node1-N85_edge1-none,descriptors_2,0.610798,1.111,0.6786
MOF_net-pts-e_node1-N86_edge1-E0,descriptors_2,0.198002,4.35956,0.8632
MOF_net-pts-e_node1-N86_edge1-E13,descriptors_2,0.112603,8.23426,0.9272
MOF_net-pts-e_node1-N86_edge1-E15,descriptors_2,0.119139,7.66329,0.913
MOF_net-pts-e_node1-N86_edge1-E2,descriptors_2,0.354088,2.2661,0.8024
MOF_net-pts_node1-N10_node2-orgN10_edge1-E0,descriptors_2,0.164755,5.44444,0.897
MOF_net-pts_node1-N10_node2-orgN10_edge1-E1,descriptors_2,0.127179,7.18832,0.9142
MOF_net-pts_node1-N10_node2-orgN10_edge1-E10,descriptors_2,0.328802,2.48083,0.8157
MOF_net-pts_node1-N10_node2-orgN10_edge1-E14,descriptors_2,0.14263,6.46776,0.9225
MOF_net-pts_node1-N10_node2-orgN10_edge1-E15,descriptors_2,0.0943427,9.97321,0.9409
MOF_net-pts_node1-N10_node2-orgN10_edge1-E2,descriptors_2,0.318018,2.6052,0.8285
MOF_net-pts_node1-N10_node2-orgN10_edge1-E3,descriptors_2,0.246468,3.48281,0.8584
MOF_net-pts_node1-N10_node2-orgN10_edge1-E4,descriptors_2,0.163963,5.48781,0.8998
MOF_net-pts_node1-N10_node2-orgN10_edge1-E5,descriptors_2,0.186529,4.80515,0.8963
MOF_net-pts_node1-N10_node2-orgN10_edge1-E9,descriptors_2,0.101514,9.2657,0.9406
MOF_net-pts_node1-N10_node2-orgN10_edge1-none,descriptors_2,0.560733,1.24623,0.6988
MOF_net-pts_node1-N10_node2-orgN15_edge1-E1,descriptors_2,0.127208,7.20078,0.916
MOF_net-pts_node1-N10_node2-orgN15_edge1-E10,descriptors_2,0.327982,2.50227,0.8207
MOF_net-pts_node1-N10_node2-orgN15_edge1-E13,descriptors_2,0.0881456,10.7685,0.9492
MOF_net-pts_node1-N10_node2-orgN15_edge1-E2,descriptors_2,0.317126,2.63996,0.8372
MOF_net-pts_node1-N10_node2-orgN18_edge1-E1,descriptors_2,0.0977653,9.56475,0.9351
MOF_net-pts_node1-N10_node2-orgN18_edge1-E10,descriptors_2,0.217643,4.02356,0.8757
MOF_net-pts_node1-N10_node2-orgN18_edge1-E13,descriptors_2,0.0710117,13.502,0.9588
MOF_net-pts_node1-N10_node2-orgN18_edge1-E14,descriptors_2,0.108315,8.65533,0.9375
MOF_net-pts_node1-N10_node2-orgN18_edge1-E15,descriptors_2,0.075068,12.6925,0.9528
MOF_net-pts_node1-N10_node2-orgN18_edge1-E2,descriptors_2,0.211821,4.19553,0.8887
MOF_net-pts_node1-N10_node2-orgN18_edge1-E3,descriptors_2,0.173395,5.20662,0.9028
MOF_net-pts_node1-N10_node2-orgN18_edge1-E7,descriptors_2,0.124954,7.33629,0.9167
MOF_net-pts_node1-N10_node2-orgN18_edge1-none,descriptors_2,0.340012,2.39051,0.8128
MOF_net-pts_node1-N10_node2-orgN19_edge1-E1,descriptors_2,0.0788645,12.0143,0.9475
MOF_net-pts_node1-N10_node2-orgN19_edge1-E14,descriptors_2,0.0851444,11.1998,0.9536
MOF_net-pts_node1-N10_node2-orgN19_edge1-E2,descriptors_2,0.153989,5.96667,0.9188
MOF_net-pts_node1-N10_node2-orgN19_edge1-E3,descriptors_2,0.128358,7.23681,0.9289
MOF_net-pts_node1-N10_node2-orgN19_edge1-E4,descriptors_2,0.0950505,9.92314,0.9432
MOF_net-pts_node1-N10_node2-orgN19_edge1-E5,descriptors_2,0.104398,9.00976,0.9406
MOF_net-pts_node1-N10_node2-orgN19_edge1-E8,descriptors_2,0.081711,11.6606,0.9528
MOF_net-pts_node1-N10_node2-orgN1_edge1-E10,descriptors_2,0.305754,2.64036,0.8073
MOF_net-pts_node1-N10_node2-orgN1_edge1-E13,descriptors_2,0.093499,10.0611,0.9407
MOF_net-pts_node1-N10_node2-orgN1_edge1-E15,descriptors_2,0.0978811,9.56467,0.9362
MOF_net-pts_node1-N10_node2-orgN1_edge1-E3,descriptors_2,0.254799,3.27199,0.8337
MOF_net-pts_node1-N10_node2-orgN1_edge1-E5,descriptors_2,0.191327,4.61984,0.8839
MOF_net-pts_node1-N10_node2-orgN1_edge1-E7,descriptors_2,0.167172,5.28319,0.8832
MOF_net-pts_node1-N10_node2-orgN1_edge1-E8,descriptors_2,0.142085,6.42293,0.9126
MOF_net-pts_node1-N10_node2-orgN1_edge1-E9,descriptors_2,0.108612,8.55616,0.9293
MOF_net-pts_node1-N10_node2-orgN20_edge1-E1,descriptors_2,0.0864943,10.8851,0.9415
MOF_net-pts_node1-N10_node2-orgN20_edge1-E10,descriptors_2,0.181587,4.90454,0.8906
MOF_net-pts_node1-N10_node2-orgN20_edge1-E15,descriptors_2,0.0696906,13.6876,0.9539
MOF_net-pts_node1-N10_node2-orgN20_edge1-E7,descriptors_2,0.11053,8.36516,0.9246
MOF_net-pts_node1-N10_node2-orgN20_edge1-E8,descriptors_2,0.095551,9.84186,0.9404
MOF_net-pts_node1-N10_node2-orgN21_edge1-E10,descriptors_2,0.22224,3.94799,0.8774
MOF_net-pts_node1-N10_node2-orgN21_edge1-E13,descriptors_2,0.0721607,13.2939,0.9593
MOF_net-pts_node1-N10_node2-orgN21_edge1-E14,descriptors_2,0.110301,8.5076,0.9384
MOF_net-pts_node1-N10_node2-orgN21_edge1-E4,descriptors_2,0.123746,7.49198,0.9271
MOF_net-pts_node1-N10_node2-orgN21_edge1-E7,descriptors_2,0.1272,7.21461,0.9177
MOF_net-pts_node1-N10_node2-orgN21_edge1-E9,descriptors_2,0.0819048,11.6477,0.954
MOF_net-pts_node1-N10_node2-orgN21_edge1-none,descriptors_2,0.349549,2.31727,0.81
MOF_net-pts_node1-N24_node2-N10_edge1-E1,descriptors_2,0.132255,6.92147,0.9154
MOF_net-pts_node1-N24_node2-N10_edge1-E13,descriptors_2,0.0944943,10.0408,0.9488
MOF_net-pts_node1-N24_node2-N10_edge1-E14,descriptors_2,0.154416,5.95277,0.9192
MOF_net-pts_node1-N24_node2-N10_edge1-E8,descriptors_2,0.146582,6.2968,0.923
MOF_net-pts_node1-N24_node2-N10_edge1-E9,descriptors_2,0.109662,8.54628,0.9372
MOF_net-pts_node1-N24_node2-N73_edge1-E1,descriptors_2,0.137705,6.65916,0.917
MOF_net-pts_node1-N24_node2-N73_edge1-E10,descriptors_2,0.382862,2.15091,0.8235
MOF_net-pts_node1-N24_node2-N73_edge1-E5,descriptors_2,0.224428,4.00128,0.898
MOF_net-pts_node1-N24_node2-N73_edge1-E7,descriptors_2,0.192783,4.63682,0.8939
MOF_net-pts_node1-N24_node2-N73_edge1-E8,descriptors_2,0.160906,5.72509,0.9212
MOF_net-pts_node1-N24_node2-N73_edge1-E9,descriptors_2,0.119676,7.84869,0.9393
MOF_net-pts_node1-N24_node2-N73_edge1-none,descriptors_2,0.807826,0.865409,0.6991
MOF_net-pts_node1-N24_node2-N79_edge1-E14,descriptors_2,0.11636,7.96151,0.9264
MOF_net-pts_node1-N24_node2-N79_edge1-E15,descriptors_2,0.0789592,11.9555,0.944
MOF_net-pts_node1-N24_node2-N79_edge1-E5,descriptors_2,0.146532,6.1884,0.9068
MOF_net-pts_node1-N24_node2-N79_edge1-E8,descriptors_2,0.111652,8.3017,0.9269
MOF_net-pts_node1-N24_node2-N79_edge1-none,descriptors_2,0.38268,1.95882,0.7496
MOF_net-pts_node1-N41_node2-N10_edge1-E1,descriptors_2,0.128619,7.09923,0.9131
MOF_net-pts_node1-N41_node2-N10_edge1-E14,descriptors_2,0.157095,5.79648,0.9106
MOF_net-pts_node1-N41_node2-N10_edge1-E3,descriptors_2,0.282105,2.99817,0.8458
MOF_net-pts_node1-N41_node2-N10_edge1-E4,descriptors_2,0.171233,5.22094,0.894
MOF_net-pts_node1-N41_node2-N10_edge1-E5,descriptors_2,0.206272,4.26863,0.8805
MOF_net-pts_node1-N41_node2-N10_edge1-E9,descriptors_2,0.112349,8.30891,0.9335
MOF_net-pts_node1-N41_node2-N10_edge1-none,descriptors_2,0.695175,0.854317,0.5939
MOF_net-pts_node1-N41_node2-N73_edge1-E3,descriptors_2,0.307427,2.76358,0.8496
MOF_net-pts_node1-N41_node2-N73_edge1-E4,descriptors_2,0.179874,4.98906,0.8974
MOF_net-pts_node1-N41_node2-N73_edge1-none,descriptors_2,0.776034,0.818005,0.6348
MOF_net-pts_node1-N41_node2-N79_edge1-E0,descriptors_2,0.125472,7.2829,0.9138
MOF_net-pts_node1-N41_node2-N79_edge1-E13,descriptors_2,0.0755164,12.5946,0.9511
MOF_net-pts_node1-N41_node2-N79_edge1-E14,descriptors_2,0.115665,8.02663,0.9284
MOF_net-pts_node1-N41_node2-N79_edge1-E3,descriptors_2,0.188018,4.65913,0.876
MOF_net-pts_node1-N41_node2-N79_edge1-E5,descriptors_2,0.145034,6.24476,0.9057
MOF_net-pts_node1-N41_node2-N79_edge1-E7,descriptors_2,0.126843,7.17186,0.9097
MOF_net-pts_node1-N41_node2-N79_edge1-none,descriptors_2,0.373294,2.01155,0.7509
MOF_net-pts_node1-N54_node2-N10_edge1-E1,descriptors_2,0.140325,6.49137,0.9109
MOF_net-pts_node1-N54_node2-N10_edge1-E10,descriptors_2,0.37404,2.11662,0.7917
MOF_net-pts_node1-N54_node2-N10_edge1-E15,descriptors_2,0.104776,8.93242,0.9359
MOF_net-pts_node1-N54_node2-N10_edge1-E2,descriptors_2,0.361793,2.22392,0.8046
MOF_net-pts_node1-N54_node2-N10_edge1-E3,descriptors_2,0.284029,2.97047,0.8437
MOF_net-pts_node1-N54_node2-N10_edge1-E4,descriptors_2,0.183144,4.84155,0.8867
MOF_net-pts_node1-N54_node2-N10_edge1-E7,descriptors_2,0.189471,4.62657,0.8766
MOF_net-pts_node1-N54_node2-N10_edge1-E8,descriptors_2,0.152304,5.99064,0.9124
MOF_net-pts_node1-N54_node2-N10_edge1-none,descriptors_2,0.682031,0.933975,0.637
MOF_net-pts_node1-N54_node2-N73_edge1-E10,descriptors_2,0.416562,1.95145,0.8129
MOF_net-pts_node1-N54_node2-N73_edge1-E14,descriptors_2,0.18008,5.07664,0.9142
MOF_net-pts_node1-N54_node2-N73_edge1-E15,descriptors_2,0.113825,8.22402,0.9361
MOF_net-pts_node1-N54_node2-N73_edge1-E2,descriptors_2,0.40366,2.02151,0.816
MOF_net-pts_node1-N54_node2-N73_edge1-E6,descriptors_2,0.230858,3.90456,0.9014
MOF_net-pts_node1-N54_node2-N73_edge1-E7,descriptors_2,0.207104,4.24763,0.8797
MOF_net-pts_node1-N54_node2-N73_edge1-E9,descriptors_2,0.12669,7.39129,0.9364
MOF_net-pts_node1-N54_node2-N79_edge1-E0,descriptors_2,0.134631,6.74731,0.9084
MOF_net-pts_node1-N54_node2-N79_edge1-E1,descriptors_2,0.103797,8.92225,0.9261
MOF_net-pts_node1-N54_node2-N79_edge1-E10,descriptors_2,0.237766,3.57453,0.8499
MOF_net-pts_node1-N54_node2-N79_edge1-E3,descriptors_2,0.200091,4.34502,0.8694
MOF_net-pts_node1-N54_node2-N79_edge1-E4,descriptors_2,0.132327,6.85271,0.9068
MOF_net-pts_node1-N54_node2-N79_edge1-E6,descriptors_2,0.151824,5.93255,0.9007
MOF_net-pts_node1-N54_node2-N79_edge1-E9,descriptors_2,0.0911078,10.3043,0.9388
MOF_net-pts_node1-N54_node2-N79_edge1-none,descriptors_2,0.407119,1.78203,0.7255
MOF_net-pts_node1-N57_node2-N10_edge1-E10,descriptors_2,0.444316,1.75123,0.7781
MOF_net-pts_node1-N57_node2-N10_edge1-E13,descriptors_2,0.109212,8.63735,0.9433
MOF_net-pts_node1-N57_node2-N10_edge1-E2,descriptors_2,0.429788,1.8551,0.7973
MOF_net-pts_node1-N57_node2-N10_edge1-E3,descriptors_2,0.348499,2.39025,0.833
MOF_net-pts_node1-N57_node2-N10_edge1-E4,descriptors_2,0.205784,4.29965,0.8848
MOF_net-pts_node1-N57_node2-N10_edge1-E5,descriptors_2,0.248602,3.54221,0.8806
MOF_net-pts_node1-N57_node2-N10_edge1-E6,descriptors_2,0.236386,3.79761,0.8977
MOF_net-pts_node1-N57_node2-N10_edge1-E7,descriptors_2,0.214362,4.09074,0.8769
MOF_net-pts_node1-N57_node2-N73_edge1-E0,descriptors_2,0.227377,3.91024,0.8891
MOF_net-pts_node1-N57_node2-N73_edge1-E10,descriptors_2,0.484157,1.65236,0.8
MOF_net-pts_node1-N57_node2-N73_edge1-E13,descriptors_2,0.118083,7.99777,0.9444
MOF_net-pts_node1-N57_node2-N73_edge1-E14,descriptors_2,0.20327,4.49993,0.9147
MOF_net-pts_node1-N57_node2-N73_edge1-E15,descriptors_2,0.123996,7.54219,0.9352
MOF_net-pts_node1-N57_node2-N73_edge1-E5,descriptors_2,0.275373,3.21092,0.8842
MOF_net-pts_node1-N57_node2-N73_edge1-none,descriptors_2,1.1585,0.541561,0.6274
MOF_net-pts_node1-N57_node2-N79_edge1-E1,descriptors_2,0.110618,8.34316,0.9229
MOF_net-pts_node1-N57_node2-N79_edge1-E10,descriptors_2,0.267236,3.159,0.8442
MOF_net-pts_node1-N57_node2-N79_edge1-E4,descriptors_2,0.144244,6.28031,0.9059
MOF_net-pts_node1-N57_node2-N79_edge1-E8,descriptors_2,0.129178,7.13125,0.9212
MOF_net-pts_node1-N57_node2-N79_edge1-none,descriptors_2,0.489781,1.41226,0.6917
MOF_net-pts_node1-N73_node2-orgN10_edge1-E0,descriptors_2,0.178043,5.08191,0.9048
MOF_net-pts_node1-N73_node2-orgN10_edge1-E10,descriptors_2,0.360667,2.32181,0.8374
MOF_net-pts_node1-N73_node2-orgN10_edge1-E14,descriptors_2,0.157221,5.89423,0.9267
MOF_net-pts_node1-N73_node2-orgN10_edge1-E2,descriptors_2,0.349503,2.42287,0.8468
MOF_net-pts_node1-N73_node2-orgN10_edge1-E6,descriptors_2,0.197329,4.64504,0.9166
MOF_net-pts_node1-N73_node2-orgN10_edge1-E8,descriptors_2,0.149275,6.20065,0.9256
MOF_net-pts_node1-N73_node2-orgN10_edge1-E9,descriptors_2,0.111128,8.46952,0.9412
MOF_net-pts_node1-N73_node2-orgN15_edge1-E0,descriptors_2,0.177901,5.09664,0.9067
MOF_net-pts_node1-N73_node2-orgN15_edge1-E1,descriptors_2,0.131818,6.96945,0.9187
MOF_net-pts_node1-N73_node2-orgN15_edge1-E10,descriptors_2,0.360617,2.33544,0.8422
MOF_net-pts_node1-N73_node2-orgN15_edge1-E13,descriptors_2,0.0949832,10.0513,0.9547
MOF_net-pts_node1-N73_node2-orgN15_edge1-E14,descriptors_2,0.156884,5.91393,0.9278
MOF_net-pts_node1-N73_node2-orgN15_edge1-E4,descriptors_2,0.174901,5.17664,0.9054
MOF_net-pts_node1-N73_node2-orgN15_edge1-E5,descriptors_2,0.207638,4.36,0.9053
MOF_net-pts_node1-N73_node2-orgN15_edge1-E6,descriptors_2,0.19597,4.70224,0.9215
MOF_net-pts_node1-N73_node2-orgN15_edge1-E7,descriptors_2,0.181606,4.93154,0.8956
MOF_net-pts_node1-N73_node2-orgN15_edge1-none,descriptors_2,0.72034,1.02188,0.7361
MOF_net-pts_node1-N73_node2-orgN18_edge1-E0,descriptors_2,0.131083,7.06271,0.9258
MOF_net-pts_node1-N73_node2-orgN18_edge1-E13,descriptors_2,0.075957,12.6203,0.9586
MOF_net-pts_node1-N73_node2-orgN18_edge1-E2,descriptors_2,0.229916,3.88229,0.8926
MOF_net-pts_node1-N73_node2-orgN18_edge1-E3,descriptors_2,0.194577,4.65627,0.906
MOF_net-pts_node1-N73_node2-orgN18_edge1-E4,descriptors_2,0.129227,7.17189,0.9268
MOF_net-pts_node1-N73_node2-orgN18_edge1-E8,descriptors_2,0.112759,8.3621,0.9429
MOF_net-pts_node1-N73_node2-orgN18_edge1-none,descriptors_2,0.403733,2.03773,0.8227
MOF_net-pts_node1-N73_node2-orgN19_edge1-E0,descriptors_2,0.101115,9.32701,0.9431
MOF_net-pts_node1-N73_node2-orgN19_edge1-E1,descriptors_2,0.0813245,11.6668,0.9488
MOF_net-pts_node1-N73_node2-orgN19_edge1-E13,descriptors_2,0.0617493,15.6488,0.9663
MOF_net-pts_node1-N73_node2-orgN19_edge1-E3,descriptors_2,0.141737,6.56284,0.9302
MOF_net-pts_node1-N73_node2-orgN19_edge1-E4,descriptors_2,0.100158,9.42814,0.9443
MOF_net-pts_node1-N73_node2-orgN19_edge1-E8,descriptors_2,0.0879889,10.8491,0.9546
MOF_net-pts_node1-N73_node2-orgN19_edge1-E9,descriptors_2,0.0698701,13.7913,0.9636
MOF_net-pts_node1-N73_node2-orgN19_edge1-none,descriptors_2,0.260554,3.38164,0.8811
MOF_net-pts_node1-N73_node2-orgN1_edge1-E1,descriptors_2,0.129339,7.05589,0.9126
MOF_net-pts_node1-N73_node2-orgN1_edge1-E10,descriptors_2,0.328785,2.49312,0.8197
MOF_net-pts_node1-N73_node2-orgN1_edge1-E14,descriptors_2,0.160847,5.6588,0.9102
MOF_net-pts_node1-N73_node2-orgN1_edge1-E15,descriptors_2,0.104275,8.97436,0.9358
MOF_net-pts_node1-N73_node2-orgN1_edge1-E2,descriptors_2,0.320575,2.57382,0.8251
MOF_net-pts_node1-N73_node2-orgN1_edge1-E8,descriptors_2,0.15392,5.92257,0.9116
MOF_net-pts_node1-N73_node2-orgN1_edge1-E9,descriptors_2,0.1173,7.95736,0.9334
MOF_net-pts_node1-N73_node2-orgN1_edge1-none,descriptors_2,0.639088,1.01379,0.6479
MOF_net-pts_node1-N73_node2-orgN20_edge1-E0,descriptors_2,0.115765,8.04736,0.9316
MOF_net-pts_node1-N73_node2-orgN20_edge1-E1,descriptors_2,0.0900681,10.4732,0.9433
MOF_net-pts_node1-N73_node2-orgN20_edge1-E13,descriptors_2,0.0709736,13.5205,0.9596
MOF_net-pts_node1-N73_node2-orgN20_edge1-E2,descriptors_2,0.189862,4.75871,0.9035
MOF_net-pts_node1-N73_node2-orgN20_edge1-E3,descriptors_2,0.168175,5.41399,0.9105
MOF_net-pts_node1-N73_node2-orgN20_edge1-E9,descriptors_2,0.0812377,11.7445,0.9541
MOF_net-pts_node1-N73_node2-orgN21_edge1-E0,descriptors_2,0.133903,6.90947,0.9252
MOF_net-pts_node1-N73_node2-orgN21_edge1-E1,descriptors_2,0.103436,9.03557,0.9346
MOF_net-pts_node1-N73_node2-orgN21_edge1-E10,descriptors_2,0.241693,3.65753,0.884
MOF_net-pts_node1-N73_node2-orgN21_edge1-E14,descriptors_2,0.120424,7.81987,0.9417
MOF_net-pts_node1-N73_node2-orgN21_edge1-E2,descriptors_2,0.235518,3.76405,0.8865
MOF_net-pts_node1-N73_node2-orgN21_edge1-E4,descriptors_2,0.131952,7.01545,0.9257
MOF_net-pts_node1-N73_node2-orgN21_edge1-E5,descriptors_2,0.153061,6.04399,0.9251
MOF_net-pts_node1-N79_node2-orgN10_edge1-E1,descriptors_2,0.0955246,9.73047,0.9295
MOF_net-pts_node1-N79_node2-orgN10_edge1-E13,descriptors_2,0.0725431,13.1094,0.951
MOF_net-pts_node1-N79_node2-orgN10_edge1-E14,descriptors_2,0.111094,8.34878,0.9275
MOF_net-pts_node1-N79_node2-orgN10_edge1-E3,descriptors_2,0.180074,4.87966,0.8787
MOF_net-pts_node1-N79_node2-orgN10_edge1-E4,descriptors_2,0.120878,7.5688,0.9149
MOF_net-pts_node1-N79_node2-orgN10_edge1-E5,descriptors_2,0.139762,6.49818,0.9082
MOF_net-pts_node1-N79_node2-orgN10_edge1-E7,descriptors_2,0.124723,7.28817,0.909
MOF_net-pts_node1-N79_node2-orgN10_edge1-E8,descriptors_2,0.106501,8.72198,0.9289
MOF_net-pts_node1-N79_node2-orgN10_edge1-none,descriptors_2,0.359809,2.02607,0.729
MOF_net-pts_node1-N79_node2-orgN15_edge1-E10,descriptors_2,0.214877,4.00601,0.8608
MOF_net-pts_node1-N79_node2-orgN15_edge1-E14,descriptors_2,0.110856,8.38567,0.9296
MOF_net-pts_node1-N79_node2-orgN15_edge1-E2,descriptors_2,0.209698,4.15121,0.8705
MOF_net-pts_node1-N79_node2-orgN15_edge1-E3,descriptors_2,0.179568,4.90399,0.8806
MOF_net-pts_node1-N79_node2-orgN15_edge1-E5,descriptors_2,0.139464,6.51709,0.9089
MOF_net-pts_node1-N79_node2-orgN15_edge1-E7,descriptors_2,0.124592,7.31428,0.9113
MOF_net-pts_node1-N79_node2-orgN15_edge1-E8,descriptors_2,0.106257,8.77593,0.9325
MOF_net-pts_node1-N79_node2-orgN18_edge1-E0,descriptors_2,0.0943238,9.91478,0.9352
MOF_net-pts_node1-N79_node2-orgN18_edge1-E1,descriptors_2,0.0758554,12.4421,0.9438
MOF_net-pts_node1-N79_node2-orgN18_edge1-E2,descriptors_2,0.14992,6.03854,0.9053
MOF_net-pts_node1-N79_node2-orgN18_edge1-E8,descriptors_2,0.0832745,11.342,0.9445
MOF_net-pts_node1-N79_node2-orgN18_edge1-E9,descriptors_2,0.066825,14.2641,0.9532
MOF_net-pts_node1-N79_node2-orgN19_edge1-E1,descriptors_2,0.0629569,15.15,0.9538
MOF_net-pts_node1-N79_node2-orgN19_edge1-E10,descriptors_2,0.117445,7.87774,0.9252
MOF_net-pts_node1-N79_node2-orgN19_edge1-E15,descriptors_2,0.0515573,18.6879,0.9635
MOF_net-pts_node1-N79_node2-orgN19_edge1-E2,descriptors_2,0.115253,8.04408,0.9271
MOF_net-pts_node1-N79_node2-orgN19_edge1-E3,descriptors_2,0.101833,9.17186,0.934
MOF_net-pts_node1-N79_node2-orgN19_edge1-E4,descriptors_2,0.0754232,12.5982,0.9502
MOF_net-pts_node1-N79_node2-orgN19_edge1-E7,descriptors_2,0.0772119,12.2494,0.9458
MOF_net-pts_node1-N79_node2-orgN19_edge1-E8,descriptors_2,0.0677285,14.1211,0.9564
MOF_net-pts_node1-N79_node2-orgN19_edge1-E9,descriptors_2,0.0554095,17.3725,0.9626
MOF_net-pts_node1-N79_node2-orgN19_edge1-none,descriptors_2,0.167579,5.31093,0.89
MOF_net-pts_node1-N79_node2-orgN1_edge1-E10,descriptors_2,0.199838,4.32499,0.8643
MOF_net-pts_node1-N79_node2-orgN1_edge1-E14,descriptors_2,0.11129,8.30716,0.9245
MOF_net-pts_node1-N79_node2-orgN1_edge1-E15,descriptors_2,0.0769193,12.2765,0.9443
MOF_net-pts_node1-N79_node2-orgN1_edge1-E3,descriptors_2,0.175362,4.98741,0.8746
MOF_net-pts_node1-N79_node2-orgN1_edge1-E7,descriptors_2,0.121519,7.48692,0.9098
MOF_net-pts_node1-N79_node2-orgN20_edge1-E1,descriptors_2,0.0678174,14.0333,0.9517
MOF_net-pts_node1-N79_node2-orgN20_edge1-E10,descriptors_2,0.129841,7.02319,0.9119
MOF_net-pts_node1-N79_node2-orgN20_edge1-E3,descriptors_2,0.115239,7.99471,0.9213
MOF_net-pts_node1-N79_node2-orgN20_edge1-E4,descriptors_2,0.0827273,11.382,0.9416
MOF_net-pts_node1-N79_node2-orgN20_edge1-E5,descriptors_2,0.094059,9.94907,0.9358
MOF_net-pts_node1-N79_node2-orgN20_edge1-E7,descriptors_2,0.0849739,11.0434,0.9384
MOF_net-pts_node1-N79_node2-orgN20_edge1-none,descriptors_2,0.19264,4.52243,0.8712
MOF_net-pts_node1-N79_node2-orgN21_edge1-E1,descriptors_2,0.0768555,12.2841,0.9441
MOF_net-pts_node1-N79_node2-orgN21_edge1-E10,descriptors_2,0.155628,5.77276,0.8984
MOF_net-pts_node1-N79_node2-orgN21_edge1-E14,descriptors_2,0.0877116,10.7591,0.9437
MOF_net-pts_node1-N79_node2-orgN21_edge1-E15,descriptors_2,0.0623883,15.3346,0.9567
MOF_net-pts_node1-N79_node2-orgN21_edge1-E2,descriptors_2,0.152423,5.92759,0.9035
MOF_net-pts_node1-N79_node2-orgN21_edge1-E4,descriptors_2,0.094509,9.91123,0.9367
MOF_net-pts_node1-N79_node2-orgN21_edge1-E5,descriptors_2,0.107309,8.6833,0.9318
MOF_net-pts_node1-N79_node2-orgN21_edge1-E7,descriptors_2,0.0971214,9.588,0.9312
MOF_net-pts_node1-N79_node2-orgN21_edge1-E9,descriptors_2,0.067764,14.0945,0.9551
MOF_net-pyc_node1-N22_edge1-E14,descriptors_2,0.353784,2.06793,0.7316
MOF_net-pyc_node1-N22_edge1-E3,descriptors_2,0.56849,1.09694,0.6236
MOF_net-pyc_node1-N22_edge1-none,descriptors_2,1.12257,0.454762,0.5105
MOF_net-pyc_node1-N31_edge1-E0,descriptors_2,0.378772,1.7995,0.6816
MOF_net-pyc_node1-N31_edge1-E10,descriptors_2,0.673812,0.862407,0.5811
MOF_net-pyc_node1-N77_edge1-E14,descriptors_2,0.423088,1.56185,0.6608
MOF_net-pyr-e_node1-N38_edge1-E13,descriptors_2,0.247252,3.43859,0.8502
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E0,descriptors_2,0.145688,6.22836,0.9074
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E10,descriptors_2,0.249455,3.45594,0.8621
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E15,descriptors_2,0.0916831,10.2243,0.9374
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E2,descriptors_2,0.243666,3.53599,0.8616
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E3,descriptors_2,0.209442,4.20259,0.8802
MOF_net-pyr_node1-N12_node2-orgN14_edge1-E7,descriptors_2,0.148114,6.03861,0.8944
MOF_net-pyr_node1-N12_node2-orgN17_edge1-E0,descriptors_2,0.148909,6.08022,0.9054
MOF_net-pyr_node1-N12_node2-orgN17_edge1-E10,descriptors_2,0.256397,3.36041,0.8616
MOF_net-pyr_node1-N12_node2-orgN17_edge1-E13,descriptors_2,0.089221,10.6399,0.9493
MOF_net-pyr_node1-N12_node2-orgN17_edge1-E14,descriptors_2,0.135031,6.84438,0.9242
MOF_net-pyr_node1-N12_node2-orgN17_edge1-none,descriptors_2,0.418523,1.8766,0.7854
MOF_net-pyr_node1-N12_node2-orgN22_edge1-E14,descriptors_2,0.200554,4.45665,0.8938
MOF_net-pyr_node1-N12_node2-orgN22_edge1-E2,descriptors_2,0.432364,1.79941,0.778
MOF_net-pyr_node1-N12_node2-orgN22_edge1-E5,descriptors_2,0.263314,3.24518,0.8545
MOF_net-pyr_node1-N12_node2-orgN22_edge1-E7,descriptors_2,0.229871,3.67729,0.8453
MOF_net-pyr_node1-N12_node2-orgN22_edge1-E8,descriptors_2,0.19081,4.70258,0.8973
MOF_net-pyr_node1-N12_node2-orgN22_edge1-none,descriptors_2,0.875415,0.644037,0.5638
MOF_net-pyr_node1-N12_node2-orgN23_edge1-E0,descriptors_2,0.22276,3.88041,0.8644
MOF_net-pyr_node1-N12_node2-orgN23_edge1-E13,descriptors_2,0.122696,7.60497,0.9331
MOF_net-pyr_node1-N12_node2-orgN23_edge1-E15,descriptors_2,0.129037,7.1119,0.9177
MOF_net-pyr_node1-N12_node2-orgN23_edge1-E2,descriptors_2,0.42006,1.85545,0.7794
MOF_net-pyr_node1-N12_node2-orgN23_edge1-none,descriptors_2,0.834417,0.686348,0.5727
MOF_net-pyr_node1-N12_node2-orgN26_edge1-E0,descriptors_2,0.162577,5.48723,0.8921
MOF_net-pyr_node1-N12_node2-orgN26_edge1-E13,descriptors_2,0.0967765,9.72964,0.9416
