cif_name,Di,Df,Dif,rho_x,VSA,GSA,VPOV,GPOV,POAV_vol_frac,PONAV_vol_frac,GPOAV,GPONAV,POAV,PONAV,rho_y
MOF_net-tsx_node1-N19_node2-orgN11_edge1-none,3.59212,2.70566,3.59212,1.72033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N19_node2-orgN22_edge1-none,3.91152,2.8996,3.91152,1.67536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N19_node2-orgN23_edge1-E10,8.55112,5.12055,8.42359,0.826946,1998.04,2416.17,0.5482,0.662921158,0.5482,0.0,0.662921,0.0,3408.52,0.0,
MOF_net-tsx_node1-N19_node2-orgN23_edge1-E2,8.89723,5.86625,8.04051,0.800469,2062.01,2576.01,0.5714,0.713831516,0.5714,0.0,0.713831,0.0,3641.89,0.0,
MOF_net-tsx_node1-N19_node2-orgN8_edge1-E2,7.54146,5.55212,7.52232,1.10704,1461.97,1320.61,0.4195,0.37893843,0.4195,0.0,0.378939,0.0,1794.68,0.0,
MOF_net-tsx_node1-N19_node2-orgN8_edge1-none,2.642,1.76852,2.642,2.75684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N19_node2-orgN9_edge1-none,2.80151,1.95437,2.80151,2.21742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N28_node2-N66_edge1-none,5.32979,4.07546,5.32979,1.66497,1271.43,763.635,0.3803,0.228412524,0.3803,0.0,0.228413,0.0,892.62,0.0,
MOF_net-tsx_node1-N28_node2-orgN23_edge1-none,4.16407,2.97801,4.05774,1.32348,0.0,0.0,0.054,0.040801523,0.0,0.054,0.0,0.0408014,0.0,103.712,
MOF_net-tsx_node1-N28_node2-orgN3_edge1-none,3.71778,2.817,3.71778,1.40081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N28_node2-orgN8_edge1-none,2.70958,1.60145,2.70952,2.2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N39_node2-orgN11_edge1-none,4.35986,2.41338,4.35986,1.39454,0.0,0.0,0.1625,0.11652588,0.0,0.1625,0.0,0.116526,0.0,245.449,
MOF_net-tsx_node1-N39_node2-orgN22_edge1-none,4.21237,2.75104,4.21221,1.37803,0.0,0.0,0.1691,0.122711407,0.0,0.1691,0.0,0.122711,0.0,260.118,
MOF_net-tsx_node1-N39_node2-orgN5_edge1-none,4.35378,2.43423,4.35378,1.36886,0.0,0.0,0.1568,0.114547872,0.0,0.1568,0.0,0.114548,0.0,240.532,
MOF_net-tsx_node1-N39_node2-orgN8_edge1-E10,8.01601,4.88991,8.01601,0.998572,1818.98,1821.58,0.5075,0.508225746,0.5075,0.0,0.508226,0.0,2425.82,0.0,
MOF_net-tsx_node1-N49_node2-N66_edge1-none,5.42292,3.64971,5.42292,1.95973,0.0,0.0,0.312,0.159205605,0.0,0.312,0.0,0.159205,0.0,555.523,
MOF_net-tsx_node1-N49_node2-orgN22_edge1-none,4.01662,2.81606,4.0166,1.49461,0.0,0.0,0.0384,0.025692321,0.0,0.0384,0.0,0.0256923,0.0,46.6906,
MOF_net-tsx_node1-N49_node2-orgN23_edge1-E2,8.92683,5.43062,8.76561,0.771143,2102.61,2726.61,0.5632,0.730344437,0.5632,0.0,0.730345,0.0,3503.24,0.0,
MOF_net-tsx_node1-N49_node2-orgN8_edge1-E10,6.7469,4.18602,6.7469,1.10629,1412.04,1276.37,0.412,0.372415913,0.412,0.0,0.372414,0.0,1664.93,0.0,
MOF_net-tsx_node1-N49_node2-orgN8_edge1-none,2.56737,1.74089,2.53055,2.4649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N52_node2-orgN11_edge1-none,3.45426,2.93026,3.45426,1.83902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N52_node2-orgN23_edge1-none,3.85676,2.30713,3.81353,1.69309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N52_node2-orgN26_edge1-none,6.0488,4.59248,6.0488,1.00171,1379.56,1377.2,0.3694,0.368769404,0.3694,0.0,0.368768,0.0,1601.16,0.0,
MOF_net-tsx_node1-N52_node2-orgN3_edge1-none,3.53154,2.89198,3.46669,1.79699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N52_node2-orgN5_edge1-none,3.50426,2.85034,3.50426,1.80538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-tsx_node1-N52_node2-orgN8_edge1-E10,6.55281,3.81526,6.49326,1.18708,1313.74,1106.7,0.389,0.327694848,0.389,0.0,0.327696,0.0,1599.15,0.0,
MOF_net-tsx_node1-N81_node2-orgN8_edge1-none,3.81872,1.2723,3.81474,2.37781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-uka_node1-N4_edge1-none,5.4787,3.44893,5.44247,1.56626,0.0,0.0,0.0947,0.060462503,0.0,0.0947,0.0,0.0604624,0.0,2012.21,
MOF_net-ukc_node1-N4_edge1-none,4.61859,2.29103,4.61859,1.36804,0.0,0.0,0.0139,0.010160522,0.0,0.0139,0.0,0.0101606,0.0,338.147,
MOF_net-ukg_node1-N57_edge1-none,7.18167,4.30225,6.86105,1.25921,2026.48,1609.33,0.5291,0.420184084,0.5291,0.0,0.420186,0.0,1712.61,0.0,
MOF_net-ukj_node1-N57_edge1-none,4.9786,2.74063,4.29412,1.67899,0.0,0.0,0.0696,0.041453493,0.0,0.0696,0.0,0.0414534,0.0,675.83,
MOF_net-ukk_node1-N74_edge1-none,4.80143,3.10262,4.80143,2.09963,0.0,0.0,0.0632,0.030100542,0.0,0.0632,0.0,0.0301006,0.0,320.579,
MOF_net-ukl_node1-N24_edge1-E3,6.33363,3.63131,6.33363,1.05633,0.0,0.0,0.1242,0.117576894,0.0,0.1242,0.0,0.117577,0.0,1367.94,
MOF_net-umc_node1-N4_edge1-none,4.72891,3.35115,4.7283,1.44301,0.0,0.0,0.0409,0.028343532,0.0,0.0409,0.0,0.0283435,0.0,471.64,
MOF_net-ume_node1-N42_edge1-none,5.40215,4.1258,5.12893,1.77105,771.283,435.494,0.2185,0.12337314,0.2185,0.0,0.123373,0.0,1527.88,0.0,
MOF_net-ume_node1-N4_edge1-none,5.26808,2.73217,4.28018,1.44339,0.0,0.0,0.0575,0.039836773,0.0,0.0575,0.0,0.0398366,0.0,662.888,
MOF_net-umf_node1-N4_edge1-none,6.7387,3.20567,6.73853,1.47001,0.0,0.0,0.1607,0.109318984,0.0,0.1607,0.0,0.109319,0.0,909.542,
MOF_net-umh_node1-N4_edge1-none,8.57501,3.17518,8.52432,1.44884,0.0,0.0,0.1839,0.12692913,0.0,0.1839,0.0,0.126929,0.0,2112.12,
MOF_net-umy_node1-N4_edge1-none,5.05642,4.47081,5.05642,1.34289,730.665,544.1,0.1909,0.142156096,0.1909,0.0,0.142156,0.0,1774.13,0.0,
MOF_net-und_node1-N42_edge1-none,5.16286,3.48504,5.15131,1.68966,0.0,0.0,0.1118,0.066167158,0.0,0.1118,0.0,0.066167,0.0,819.427,
MOF_net-und_node1-N4_edge1-none,4.87122,3.77699,4.80159,1.5315,123.576,80.6894,0.0344,0.022461639,0.0344,0.0,0.0224616,0.0,373.765,0.0,
MOF_net-une_node1-N4_edge1-none,3.58751,1.60767,3.3201,2.08761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-unf_node1-N4_edge1-none,4.34496,1.82824,2.85861,2.14641,0.0,0.0,0.0064,0.002981723,0.0,0.0064,0.0,0.00298172,0.0,37.2123,
MOF_net-unn_node1-N4_edge1-none,3.76597,1.62545,3.70786,1.99844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-unv_node1-N4_edge1-none,4.9832,3.27191,4.77009,1.50496,0.0,0.0,0.0583,0.038738571,0.0,0.0583,0.0,0.0387385,0.0,966.921,
MOF_net-uoc_node1-N42_edge1-none,4.55072,2.92618,4.38099,1.65932,0.0,0.0,0.0768,0.04628402,0.0,0.0768,0.0,0.046284,0.0,286.595,
MOF_net-uof_node1-N4_edge1-none,5.07878,2.64871,5.07188,1.60899,0.0,0.0,0.0759,0.04717245,0.0,0.0759,0.0,0.0471726,0.0,588.72,
MOF_net-uog_node1-N4_edge1-none,3.74414,2.62305,3.74305,1.56424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-uoi_node1-N29_edge1-none,4.69088,3.71247,4.69057,2.35393,0.0,0.0,0.076,0.032286432,0.0,0.076,0.0,0.0322864,0.0,498.992,
MOF_net-uoj_node1-N42_edge1-none,7.02301,3.64818,7.02301,1.73004,0.0,0.0,0.2666,0.154100483,0.0,0.2666,0.0,0.154101,0.0,954.209,
MOF_net-uoj_node1-N4_edge1-none,4.84542,2.55701,4.84542,1.69969,0.0,0.0,0.0954,0.056127882,0.0,0.0954,0.0,0.0561279,0.0,466.989,
MOF_net-uol_node1-N42_edge1-none,5.17251,4.88704,5.17251,1.67186,655.061,391.816,0.1755,0.104972904,0.1755,0.0,0.104973,0.0,975.007,0.0,
MOF_net-uop_node1-N57_edge1-none,5.01298,4.07553,5.00959,1.55386,320.723,206.404,0.1583,0.10187533,0.0939,0.0644,0.0604302,0.0414452,369.456,253.386,
MOF_net-uop_node1-N73_edge1-none,7.0671,4.76139,7.0671,1.38921,2627.53,1891.38,0.5786,0.416495706,0.5786,0.0,0.416494,0.0,3326.83,0.0,
MOF_net-uot_node1-N4_edge1-none,6.52752,3.92738,6.50781,1.42876,934.845,654.304,0.2613,0.182885859,0.2613,0.0,0.182885,0.0,3043.24,0.0,
MOF_net-uou_node1-N42_edge1-none,5.05484,4.40475,5.05164,1.6064,624.902,389.008,0.1978,0.12313247,0.1978,0.0,0.123132,0.0,1524.9,0.0,
MOF_net-uov_node1-N4_edge1-none,4.56069,2.72062,4.56069,1.51925,0.0,0.0,0.0372,0.024485766,0.0,0.0372,0.0,0.0244858,0.0,203.724,
MOF_net-upa_node1-N18_edge1-none,6.2416,3.79363,6.2416,1.5011,666.357,443.913,0.2491,0.165944974,0.2491,0.0,0.165945,0.0,647.897,0.0,
MOF_net-upa_node1-N29_edge1-none,6.69062,4.27075,6.59486,1.37713,1388.74,1008.43,0.4151,0.301423976,0.4151,0.0,0.301424,0.0,1164.64,0.0,
MOF_net-upa_node1-N4_edge1-none,4.10034,2.11363,4.04115,2.071,0.0,0.0,0.0079,0.003814582,0.0,0.0079,0.0,0.00381459,0.0,31.7377,
MOF_net-upa_node1-N55_edge1-none,7.1675,4.94796,7.15827,1.17877,1578.65,1339.23,0.4687,0.397617856,0.4687,0.0,0.397617,0.0,1275.23,0.0,
MOF_net-upb_node1-N10_edge1-none,8.90058,2.99201,8.90017,1.00999,0.0,0.0,0.2991,0.296141546,0.0,0.2991,0.0,0.29614,0.0,1767.52,
MOF_net-upb_node1-N55_edge1-none,11.6691,4.29675,10.07132,0.962821,1482.34,1539.58,0.5089,0.528550998,0.5089,0.0,0.528551,0.0,3390.32,0.0,
MOF_net-upc_node1-N74_edge1-E10,14.21335,6.78763,12.82246,0.904151,1945.18,2151.39,0.5981,0.66150455,0.5981,0.0,0.661504,0.0,11831.2,0.0,
MOF_net-upc_node1-N74_edge1-none,8.12589,3.39969,7.99298,2.25403,0.0,0.0,0.2381,0.105633022,0.0,0.2381,0.0,0.105633,0.0,1125.02,
MOF_net-upd_node1-N57_edge1-none,6.0887,4.05549,5.6395,1.50589,1373.85,912.314,0.3298,0.2190067,0.3298,0.0,0.219006,0.0,3570.54,0.0,
MOF_net-ure_node1-N10_edge1-E10,6.36551,4.75152,6.33211,1.05496,1388.1,1315.78,0.3305,0.31328202,0.3305,0.0,0.313282,0.0,4136.45,0.0,
MOF_net-ure_node1-N10_edge1-none,3.40323,2.65353,3.40323,2.02647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ure_node1-N18_edge1-E10,5.81673,4.14816,5.48532,1.29319,1010.59,781.465,0.2221,0.171745838,0.2207,0.0014,0.170663,0.00108259,2567.39,16.2861,
MOF_net-ure_node1-N29_edge1-E10,6.16407,3.86934,5.6925,1.35326,641.685,474.176,0.2035,0.150377607,0.1612,0.0423,0.11912,0.0312578,1782.34,467.7,
MOF_net-ure_node1-N29_edge1-E2,6.52413,4.2933,6.38921,1.30978,924.731,706.02,0.2368,0.180793721,0.2266,0.0102,0.173006,0.00778757,2570.28,115.697,
MOF_net-ure_node1-N4_edge1-E3,6.24915,3.73751,6.12143,1.39673,518.486,371.214,0.1382,0.098945394,0.1259,0.0123,0.0901392,0.00880629,1864.42,182.148,
MOF_net-ure_node1-N55_edge1-E10,6.61789,4.43463,5.74073,1.0869,1300.03,1196.1,0.3018,0.277670439,0.3018,0.0,0.277672,0.0,3790.06,0.0,
MOF_net-ure_node1-N55_edge1-none,3.14094,2.35557,2.94093,2.1584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-ure_node1-N78_edge1-E10,7.08447,4.96933,6.98419,1.24878,1110.58,889.334,0.2909,0.232947357,0.2764,0.0145,0.221336,0.0116113,3405.64,178.661,
MOF_net-usf_node1-N24_edge1-none,7.48375,4.85947,6.12754,1.1412,1071.54,938.965,0.2877,0.252103049,0.2877,0.0,0.252104,0.0,2152.88,0.0,
MOF_net-vba_node1-N57_edge1-none,4.29403,3.35732,3.73501,1.80149,0.0,0.0,0.0178,0.00988071,0.0,0.0178,0.0,0.00988073,0.0,161.089,
MOF_net-vbb_node1-N18_edge1-none,2.99002,2.87457,2.99002,4.4195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-vbg_node1-N0_edge1-none,6.53545,4.55269,6.53151,0.991047,1920.08,1937.42,0.4349,0.438828835,0.4349,0.0,0.438829,0.0,9889.23,0.0,
MOF_net-vbm_node1-N16_edge1-none,5.31919,3.13328,5.31237,1.91677,0.0,0.0,0.1199,0.062553149,0.0,0.1199,0.0,0.0625533,0.0,1160.15,
MOF_net-vbm_node1-N19_edge1-none,6.31335,4.0059,6.31335,1.78004,680.945,382.545,0.2249,0.126345475,0.2249,0.0,0.126346,0.0,1439.64,0.0,
MOF_net-vbm_node1-N39_edge1-none,5.84599,3.37427,5.57953,1.29081,0.0,0.0,0.2207,0.170977913,0.0,0.2207,0.0,0.170978,0.0,1944.45,
MOF_net-vbm_node1-N46_edge1-E2,9.84534,5.50858,9.7944,1.09995,1487.57,1352.39,0.3357,0.305195691,0.332,0.0037,0.301831,0.00336377,12004.8,133.789,
MOF_net-vbm_node1-N49_edge1-none,6.13731,3.91106,5.05678,1.49406,620.197,415.11,0.2115,0.14156058,0.2115,0.0,0.141561,0.0,1267.37,0.0,
MOF_net-vbm_node1-N69_edge1-none,5.07,3.31765,5.07,2.18433,0.0,0.0,0.0952,0.043583158,0.0,0.0952,0.0,0.0435832,0.0,858.328,
MOF_net-vbm_node1-N70_edge1-none,5.13553,3.33833,5.13553,2.13909,0.0,0.0,0.1066,0.049834275,0.0,0.1066,0.0,0.0498342,0.0,971.968,
MOF_net-vby_node1-N13_edge1-none,5.02162,3.42341,4.21364,2.09726,0.0,0.0,0.133,0.063416076,0.0,0.133,0.0,0.0634161,0.0,496.242,
MOF_net-vby_node1-N28_edge1-none,3.7696,2.75963,3.74741,1.34963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-vby_node1-N52_edge1-none,5.59674,4.71161,4.94431,2.26639,496.514,219.077,0.196,0.086481144,0.196,0.0,0.086481,0.0,528.724,0.0,
MOF_net-vby_node1-N6_edge1-none,5.04856,3.72009,4.8356,1.50388,0.0,0.0,0.0702,0.046679256,0.0,0.0702,0.0,0.0466792,0.0,290.81,
MOF_net-vcc_node1-N20_edge1-none,5.64662,2.56561,5.64662,2.20092,0.0,0.0,0.1241,0.056385512,0.0,0.1241,0.0,0.0563854,0.0,1743.48,
MOF_net-vcc_node1-N49_edge1-none,4.47626,2.86393,4.47626,1.5822,0.0,0.0,0.0419,0.026482114,0.0,0.0419,0.0,0.0264821,0.0,474.177,
MOF_net-vcc_node1-N53_edge1-none,5.64117,3.27729,4.57876,1.56877,0.0,0.0,0.1635,0.104221779,0.0,0.1635,0.0,0.104222,0.0,2186.61,
MOF_net-vcc_node1-N6_edge1-none,7.84244,4.89142,6.4617,1.20383,1286.63,1068.78,0.3186,0.264655308,0.3072,0.0114,0.255185,0.00946974,6359.17,235.985,
MOF_net-vcd_node1-N0_edge1-none,6.88374,3.8429,6.88321,0.946373,1834.36,1938.31,0.4336,0.458170299,0.4336,0.0,0.45817,0.0,10325.1,0.0,
MOF_net-vcq_node1-N32_edge1-none,5.28261,3.72106,5.1083,1.22399,0.0,0.0,0.2085,0.170344529,0.0,0.2085,0.0,0.170345,0.0,2204.14,
MOF_net-vda_node1-N38_edge1-none,4.43705,3.11083,4.43537,1.87641,0.0,0.0,0.0293,0.015614924,0.0,0.0293,0.0,0.0156149,0.0,371.379,
MOF_net-vda_node1-N52_edge1-none,4.77746,2.67697,4.77615,2.66789,0.0,0.0,0.0536,0.020090783,0.0,0.0536,0.0,0.0200908,0.0,491.322,
MOF_net-vda_node1-N61_edge1-none,3.97592,2.65984,3.97592,1.67336,0.0,0.0,0.0053,0.00316728,0.0,0.0053,0.0,0.00316728,0.0,69.8314,
MOF_net-vmm_node1-N32_edge1-none,5.72476,4.38728,5.71681,1.19318,1297.4,1087.34,0.3998,0.335070987,0.3998,0.0,0.33507,0.0,1083.89,0.0,
MOF_net-vmq_node1-N32_edge1-none,4.45723,3.73593,4.45723,1.38039,0.0,0.0,0.111,0.080412057,0.0,0.111,0.0,0.0804118,0.0,520.236,
MOF_net-vmz_node1-N77_edge1-none,4.04868,2.10535,3.95685,1.75041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wfs_node1-N59_edge1-none,7.15418,4.74318,7.15418,1.44086,1611.73,1118.59,0.4046,0.28080452,0.4046,0.0,0.280805,0.0,2424.82,0.0,
MOF_net-wfz_node1-N32_edge1-none,5.74919,4.66356,5.74076,1.15149,1283.02,1114.22,0.3787,0.328878236,0.3787,0.0,0.328877,0.0,2127.72,0.0,
MOF_net-wgq_node1-N0_edge1-none,4.72269,3.33082,4.66463,1.1912,0.0,0.0,0.1072,0.089993284,0.0,0.1072,0.0,0.0899934,0.0,2028.05,
MOF_net-wgs_node1-N0_edge1-none,5.14803,3.02071,5.14298,1.31895,0.0,0.0,0.0605,0.045869821,0.0,0.0605,0.0,0.0458697,0.0,1033.7,
MOF_net-wgs_node1-N86_edge1-none,7.24043,4.06649,7.22853,1.07566,734.405,682.751,0.1993,0.185281595,0.1676,0.0317,0.155812,0.0294704,2973.86,562.478,
MOF_net-wgu_node1-N85_edge1-none,4.36399,3.77424,4.30776,0.995885,500.746,502.816,0.1686,0.169296656,0.1614,0.0072,0.162067,0.00722975,773.311,34.4971,
MOF_net-wgz_node1-N52_edge1-none,6.69015,3.6182,6.69015,2.1679,0.0,0.0,0.1633,0.075326353,0.0,0.1633,0.0,0.0753265,0.0,921.056,
MOF_net-whh_node1-N61_edge1-E10,15.2852,4.60689,15.2852,0.900721,1483.69,1647.22,0.4973,0.552113251,0.4973,0.0,0.552113,0.0,12078.3,0.0,
MOF_net-whh_node1-N61_edge1-none,8.94029,2.5654,8.94029,1.64549,0.0,0.0,0.1909,0.116014075,0.0,0.1909,0.0,0.116014,0.0,1278.93,
MOF_net-whh_node1-N81_edge1-none,7.17731,3.50019,6.92673,1.81231,0.0,0.0,0.1955,0.107873377,0.0,0.1955,0.0,0.107873,0.0,1552.29,
MOF_net-whk_node1-N19_edge1-none,6.85676,3.80088,6.84261,1.7069,839.623,491.9,0.2378,0.13931689,0.2378,0.0,0.139317,0.0,1587.44,0.0,
MOF_net-whk_node1-N38_edge1-none,10.03155,3.85694,10.0097,1.46022,1189.99,814.941,0.3947,0.270301735,0.3947,0.0,0.270303,0.0,3214.38,0.0,
MOF_net-whk_node1-N6_edge1-none,7.01574,3.77109,7.01004,1.23124,502.245,407.919,0.1545,0.125483253,0.1482,0.0063,0.120367,0.0051168,1499.76,63.7551,
MOF_net-wht_node1-N52_edge1-none,4.71477,3.46932,4.71477,2.12934,0.0,0.0,0.2362,0.11092639,0.0,0.2362,0.0,0.110927,0.0,678.178,
MOF_net-whw_node1-N39_edge1-none,5.32838,3.36418,5.32838,1.5475,0.0,0.0,0.1313,0.084846527,0.0,0.1313,0.0,0.0848466,0.0,964.922,
MOF_net-why_node1-N39_edge1-none,6.59039,3.81704,6.57984,1.19586,612.989,512.593,0.3227,0.269847641,0.1707,0.152,0.142742,0.127105,1623.34,1445.51,
MOF_net-whz_node1-N21_edge1-none,7.48646,5.78006,7.48646,1.2254,1778.78,1451.6,0.4215,0.343969316,0.4084,0.0131,0.333279,0.0106904,6377.01,204.552,
MOF_net-whz_node1-N38_edge1-none,7.27426,3.04046,7.27426,1.63602,0.0,0.0,0.2045,0.124998472,0.0,0.2045,0.0,0.124998,0.0,1486.45,
MOF_net-whz_node1-N61_edge1-none,6.38898,2.6817,6.38898,1.51522,0.0,0.0,0.1544,0.101899394,0.0,0.1544,0.0,0.1019,0.0,1123.33,
MOF_net-wib_node1-N38_edge1-none,4.98948,2.80342,4.9868,1.86246,0.0,0.0,0.0425,0.022819282,0.0,0.0425,0.0,0.0228193,0.0,271.362,
MOF_net-wif_node1-N38_edge1-E2,7.07108,3.31571,6.99793,1.40748,0.0,0.0,0.1637,0.116307159,0.0,0.1637,0.0,0.116307,0.0,2626.84,
MOF_net-wif_node1-N38_edge1-E3,6.48926,3.39085,5.8256,1.1554,0.0,0.0,0.2313,0.20019041,0.0,0.2313,0.0,0.20019,0.0,3594.85,
MOF_net-wio_node1-N19_edge1-none,4.71468,4.12448,4.71468,1.91627,723.917,377.774,0.173,0.090279554,0.173,0.0,0.0902794,0.0,2057.37,0.0,
MOF_net-wip_node1-N13_edge1-none,4.62149,3.64669,4.62149,2.72098,0.0,0.0,0.0392,0.014406574,0.0,0.0392,0.0,0.0144066,0.0,450.935,
MOF_net-wip_node1-N30_edge1-none,3.60284,2.76765,3.60284,2.2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wir_node1-N20_edge1-none,8.38053,3.38995,7.89251,1.93473,0.0,0.0,0.2684,0.138727368,0.0,0.2684,0.0,0.138727,0.0,4289.56,
MOF_net-wiu_node1-N13_edge1-none,5.32308,2.803,5.32308,2.15062,0.0,0.0,0.089,0.041383415,0.0,0.089,0.0,0.0413834,0.0,647.665,
MOF_net-wiu_node1-N19_edge1-none,4.36458,1.85188,3.83365,1.96158,0.0,0.0,0.0187,0.009533131,0.0,0.0187,0.0,0.00953313,0.0,108.625,
MOF_net-wiu_node1-N39_edge1-none,4.60847,2.87323,4.60847,1.54743,0.0,0.0,0.0296,0.01912849,0.0,0.0296,0.0,0.0191285,0.0,217.539,
MOF_net-wiu_node1-N81_edge1-none,6.19336,3.11098,5.60231,1.69449,0.0,0.0,0.2328,0.13738647,0.0,0.2328,0.0,0.137387,0.0,1976.98,
MOF_net-wiv_node1-N12_edge1-none,2.0248,1.34049,2.01909,4.72605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wiv_node1-N13_edge1-none,3.82291,3.1461,3.82291,2.79233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wiv_node1-N16_edge1-none,2.29852,1.52616,2.29008,4.06881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wiv_node1-N46_edge1-E2,7.42815,4.09784,6.15022,1.40841,1013.97,719.945,0.2071,0.14704525,0.1997,0.0074,0.141791,0.00525417,5639.53,208.976,
MOF_net-wiv_node1-N46_edge1-E3,6.7439,4.80769,6.71747,1.28984,1128.53,874.934,0.2327,0.180409973,0.2275,0.0052,0.176378,0.0040315,6198.88,141.689,
MOF_net-wiv_node1-N47_edge1-E10,7.09336,3.75941,6.40634,1.47066,371.933,252.902,0.1493,0.101519046,0.0679,0.0814,0.0461698,0.0553493,1826.6,2189.76,
MOF_net-wiv_node1-N47_edge1-E3,6.17957,3.85426,6.16592,1.30556,868.472,665.211,0.1887,0.144535678,0.1758,0.0129,0.134655,0.00988083,4682.69,343.611,
MOF_net-wiv_node1-N48_edge1-E3,6.73597,4.80494,6.59308,1.2826,1125.87,877.8,0.2286,0.178231717,0.2246,0.004,0.175112,0.00311865,6089.61,108.453,
MOF_net-wiv_node1-N52_edge1-none,4.96581,3.94794,4.82887,2.48086,390.518,157.412,0.1501,0.060503213,0.1501,0.0,0.0605033,0.0,739.805,0.0,
MOF_net-wje_node1-N42_edge1-none,4.80291,2.90307,4.74975,1.9356,0.0,0.0,0.0852,0.044017359,0.0,0.0852,0.0,0.0440174,0.0,408.841,
MOF_net-wkt_node1-N59_edge1-none,10.94809,10.4753,10.93977,1.03274,1723.02,1668.4,0.5555,0.537889498,0.5555,0.0,0.537892,0.0,6967.24,0.0,
MOF_net-wli_node1-N86_edge1-none,8.47532,5.29361,5.6971,0.802348,2132.02,2657.22,0.567,0.706675906,0.567,0.0,0.706676,0.0,2528.96,0.0,
MOF_net-wmc_node1-N38_edge1-none,4.02334,2.40902,3.24496,1.95881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
MOF_net-wmc_node1-N6_edge1-none,4.21212,3.39286,4.20323,1.60042,0.0,0.0,0.0191,0.011934367,0.0,0.0191,0.0,0.0119344,0.0,167.289,
MOF_net-wmc_node1-N81_edge1-none,4.94901,3.35728,4.00585,1.86523,0.0,0.0,0.0264,0.01415375,0.0,0.0264,0.0,0.0141538,0.0,229.131,
MOF_net-wme_node1-N13_edge1-none,9.92385,2.87509,9.92385,2.06632,0.0,0.0,0.307,0.148573309,0.0,0.307,0.0,0.148573,0.0,1743.92,
MOF_net-wme_node1-N19_edge1-none,9.71656,3.86689,9.71656,1.74564,927.824,531.511,0.3302,0.189156985,0.3221,0.0081,0.184517,0.00464014,1576.85,39.6538,
MOF_net-wme_node1-N21_edge1-none,8.01258,5.59788,7.6114,1.27659,1666.27,1305.25,0.4525,0.354459928,0.4362,0.0163,0.341691,0.0127684,4903.47,183.234,
MOF_net-wme_node1-N36_edge1-none,7.89917,5.39737,7.89155,1.2791,1681.97,1314.97,0.4592,0.359002424,0.44,0.0192,0.343992,0.0150105,5008.95,218.573,
MOF_net-wme_node1-N39_edge1-none,10.24981,2.9828,9.88668,1.27716,0.0,0.0,0.3391,0.265510977,0.0,0.3391,0.0,0.265511,0.0,2264.65,
MOF_net-wme_node1-N45_edge1-none,7.40513,4.11563,5.96738,2.0649,724.599,350.912,0.1908,0.092401569,0.1908,0.0,0.0924014,0.0,2015.27,0.0,
MOF_net-wme_node1-N47_edge1-none,7.48183,4.1591,6.01378,2.01307,738.949,367.076,0.195,0.096866974,0.195,0.0,0.0968672,0.0,2085.79,0.0,
MOF_net-wmi_node1-N13_edge1-none,9.88023,2.93053,9.88023,2.02505,0.0,0.0,0.2851,0.140786647,0.0,0.2851,0.0,0.140787,0.0,2478.78,
